early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,54,0.0,0.0,4.496078607899109,0.21433099572822387,0.0,2.163900540336311,0.8374321460723877,0.1846776306629181,1.2404961786188913,0.13408043826501734,1.153235201088671,3.9293595638577115,0.33070002930865144,8.619614603660144,11.472959788227904,2.9310345289343918,0.0,0.0,2.9310345289343918,8.619614603660144,0.22808171520492565,0.0,0.0,4.30032342291414,0.5954518949446803,0.0,1.6210811695480316,0.7665808200836182,0.10817699879407883,1.1450747526173632,0.3283316587362475,0.8827109518501925,3.610754214366536,0.5106305387198607,12.669806527213755,8.858945471944185,3.797754488242313,0.656265203095014,0.4250722186067876,3.797754488242313,12.669806527213755,0.34389563435331916,0.0,0.0,5.363728230397263,0.3000947713908417,0.0,2.22503565087719,0.9043703675270081,-0.023290840908885002,1.2320778483611485,0.1777862131040994,1.207558580247535,3.8774423215635667,0.5228641040613736,11.722167129238963,11.008599681104455,3.2571601329703075,0.0,0.0,3.2571601329703075,11.722167129238963,0.3636935165235912,0.0802,ok,0.1845,0.1587,1
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,ok,0.1848,0.1575,2
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777,ok,0.1784,0.1564,3
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0785,ok,0.1875,0.1593,4
True,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798,ok,0.1873,0.1601,5
