avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
33.418008165359495,True,25,0.0872,ok,0.1459,0.19118452072143555,0.0562,1
30.28668944944035,True,44,0.0803,ok,0.1394,0.17875933647155762,0.0574,2
32.89354006103847,True,23,0.0863,ok,0.1375,0.18860769271850586,0.0576,3
30.94432292113433,True,37,0.0802,ok,0.1468,0.17763376235961914,0.0577,4
33.98174874710314,True,33,0.0821,ok,0.1287,0.18666768074035645,0.052,5
30.95167405128479,True,25,0.0863,ok,0.145,0.18989229202270508,0.0607,6
34.01804295948573,True,35,0.0815,ok,0.1492,0.1933577060699463,0.0562,7
38.5094555756625,True,34,0.0872,ok,0.1413,0.1987607479095459,0.0537,8
38.431478090286255,True,25,0.0843,ok,0.1464,0.21452879905700684,0.0568,9
38.24040015220642,True,25,0.0837,ok,0.1375,0.19465065002441406,0.0547,10
