early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,30,0.0725,ok,0.106,0.051,1
True,24,0.0967,ok,0.1232,0.0806,2
True,59,0.0955,ok,0.1318,0.0806,3
True,32,0.0935,ok,0.1203,0.0762,4
True,22,0.0935,ok,0.1089,0.0739,5
True,42,0.0874,ok,0.1232,0.0686,6
True,29,0.0966,ok,0.1232,0.0795,7
True,23,0.0941,ok,0.1261,0.0844,8
True,34,0.0381,ok,0.0974,0.0385,9
True,32,0.0903,ok,0.1175,0.079,10
False,60,0.0955,ok,0.1089,0.0683,11
True,32,0.0991,ok,0.1146,0.0754,12
True,47,0.0894,ok,0.1289,0.0818,13
True,33,0.0933,ok,0.1261,0.0775,14
True,46,0.0919,ok,0.1175,0.0712,15
True,26,0.0957,ok,0.1261,0.0787,16
