question,stage,dataset,model,family,panel_family,variant_group,variant_label,variant_order,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q6,q6,beauty,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R01_S1,,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R01_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,1,beauty_top01_rfmoe,1,960007,6,ok,overall_seen_target,0.12014984808087564,0.09252222222222223,0.0906,0.0596,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/beauty_FeaturedMoE_N3_q6_beauty_consistency_separation_joint_r01_s1_20260420_175010_178537_pid1388531.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/beauty/FMoEN3/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/beauty/featured_moe_n3/route/Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R01_S1.log,786.2546963691711,,2026-04-20T18:03:11.702395Z
q6,q6,beauty,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R02_S1,,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R02_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,2,beauty_top02_rfmoe,1,960008,7,ok,overall_seen_target,0.11881459747897839,0.09923277374751929,0.091,0.0804,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/beauty_FeaturedMoE_N3_q6_beauty_consistency_separation_joint_r02_s1_20260420_175010_542342_pid1388530.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/beauty/FMoEN3/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/beauty/featured_moe_n3/route/Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R02_S1.log,884.9850676059723,,2026-04-20T18:04:50.427804Z
q6,q6,beauty,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R03_S1,,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R03_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,3,beauty_top03_23090_results,1,960009,6,ok,overall_seen_target,0.11844743220721542,0.10180396781519735,0.0914,0.072,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/beauty_FeaturedMoE_N3_q6_beauty_consistency_separation_joint_r03_s1_20260420_180316_239514_pid1391316.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment/beauty_FeaturedMoE_N3_s3_beauty_featured_moe_n3_c1_seed1_20260419_031926_420186_pid271275.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/beauty/featured_moe_n3/route/Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R03_S1.log,891.9649233818054,,2026-04-20T18:18:03.674515Z
q6,q6,beauty,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R04_S1,,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R04_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,4,beauty_top04_23090_results,1,960010,7,ok,overall_seen_target,0.11656778233124974,0.10288838446567256,0.0917,0.0744,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/beauty_FeaturedMoE_N3_q6_beauty_consistency_separation_joint_r04_s1_20260420_180455_079160_pid1391370.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment/beauty_FeaturedMoE_N3_s3_beauty_featured_moe_n3_c1_seed2_20260419_031926_463563_pid271277.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/beauty/featured_moe_n3/route/Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R04_S1.log,891.7723000049591,,2026-04-20T18:19:42.208941Z
q6,q6,beauty,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R06_S1,,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R06_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,6,beauty_top06_rfmoe,1,960012,7,ok,overall_seen_target,0.10657777777777779,0.0863069958821181,0.0692,0.059,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/beauty_FeaturedMoE_N3_q6_beauty_consistency_separation_joint_r06_s1_20260420_181946_915689_pid1391611.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/beauty/FMoEN3/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r03_20260418_035848_046060_pid31801.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/beauty/featured_moe_n3/route/Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R06_S1.log,681.5032715797424,,2026-04-20T18:31:03.718780Z
q6,q6,beauty,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R05_S1,,Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R05_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,5,beauty_top05_23090_results,1,960011,6,ok,overall_seen_target,0.11590636259344661,0.10343328475790851,0.0915,0.0745,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/beauty_FeaturedMoE_N3_q6_beauty_consistency_separation_joint_r05_s1_20260420_181808_458558_pid1391557.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment/beauty_FeaturedMoE_N3_s3_beauty_featured_moe_n3_c1_seed3_20260419_031926_463892_pid271279.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/beauty/featured_moe_n3/route/Q6_BEAUTY_CONSISTENCY_SEPARATION_JOINT_R05_S1.log,844.124582529068,,2026-04-20T18:32:07.805096Z
q6,q6,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R05_S1,,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R05_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,5,kuaireclargestrictposv2_0_2_top05_23090_results,1,960005,4,ok,overall_seen_target,0.0256,0.34670389927223766,0.0188,0.3371,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q6_kuaireclargestrictposv2_0_2_consistency_separation_joint_r05_s1_20260420_175010_263552_pid1388528.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_topk/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s3_kuaireclargestrictposv2_0_2_topk_g4k2_c2_seed3_20260419_121532_071633_pid395659.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R05_S1.log,3730.56436085701,,2026-04-20T18:52:15.990788Z
q6,q6,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R03_S1,,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R03_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960003,2,ok,overall_seen_target,0.025079232314674082,0.3458333333333333,0.0192,0.338,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q6_kuaireclargestrictposv2_0_2_consistency_separation_joint_r03_s1_20260420_175010_300055_pid1388524.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R03_S1.log,3822.488209962845,,2026-04-20T18:53:47.910884Z
q6,q6,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R04_S1,,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R04_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,4,kuaireclargestrictposv2_0_2_top04_23090_results,1,960004,3,ok,overall_seen_target,0.025849652326858385,0.34596910011461307,0.0188,0.3361,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q6_kuaireclargestrictposv2_0_2_consistency_separation_joint_r04_s1_20260420_175010_063061_pid1388526.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_topk/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s3_kuaireclargestrictposv2_0_2_topk_g4k2_c2_seed1_20260419_121502_896905_pid395277.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R04_S1.log,3841.9200587272644,,2026-04-20T18:54:07.342724Z
q6,q6,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,route_separation,route_separation_sweep,joint_lambda,0,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R02_S1,,Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R02_S1,consistency_separation_joint,Consistency+Separation Joint Tuning,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,960002,1,ok,overall_seen_target,0.024799718212035624,0.34603333333333336,0.0178,0.3364,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q6_kuaireclargestrictposv2_0_2_consistency_separation_joint_r02_s1_20260420_175010_145865_pid1388527.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q6/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q6_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_SEPARATION_JOINT_R02_S1.log,4895.894903659821,,2026-04-20T19:11:41.312782Z
