best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.1625,1,1,0.0007978896645755696,0,347.26274156570435,1,0.1625
0.1625,3,1,0.0007811551416258089,2,294.70720052719116,1,0.1121
0.1625,5,1,0.0007484685834203322,4,276.0204653739929,1,0.125
0.1663,1,1,0.00024934052017986546,0,365.26194286346436,2,0.1663
0.1665,2,1,0.00024736981251738475,0,336.5245900154114,2,0.1665
0.1665,3,1,0.0002441109817580653,1,325.32803297042847,2,0.1665
0.1665,6,1,0.0002270604698918849,4,299.45756912231445,2,0.1635
0.1663,1,1,0.00034907672825181164,0,359.33092164993286,3,0.1663
0.1667,2,1,0.00034631773752433865,0,330.8501787185669,3,0.1667
0.1667,3,1,0.0003417553744612914,1,315.9716181755066,3,0.1638
0.1667,6,1,0.0003178846578486389,4,289.3063955307007,3,0.1598
0.1666,1,1,0.00024934052017986546,0,365.9920291900635,4,0.1666
0.1672,3,1,0.0002441109817580653,0,326.7374167442322,4,0.1672
0.1672,7,1,0.00021917449284135221,4,295.3442144393921,4,0.1629
0.1664,1,1,0.00034907672825181164,0,359.31126260757446,5,0.1664
0.1668,2,1,0.00034631773752433865,0,330.8828639984131,5,0.1668
0.1668,3,1,0.0003417553744612914,1,316.03512477874756,5,0.1629
0.1668,6,1,0.0003178846578486389,4,289.2670612335205,5,0.1597
0.1665,1,1,0.00034907672825181164,0,358.8236474990845,6,0.1665
0.1668,2,1,0.00034631773752433865,0,330.08546018600464,6,0.1668
0.1668,3,1,0.0003417553744612914,1,315.04686737060547,6,0.1633
0.1668,6,1,0.0003178846578486389,4,288.1785011291504,6,0.1593
0.1526,1,1,0.0011968344968633542,0,341.42963457107544,7,0.1526
0.1526,3,1,0.0011717327124387133,2,286.6119546890259,7,0.0689
0.1526,5,1,0.0011227028751304982,4,268.85578966140747,7,0.0712
0.1663,1,1,0.00024934052017986546,0,365.2614393234253,8,0.1663
0.1665,3,1,0.0002441109817580653,0,325.3144283294678,8,0.1665
0.1665,7,1,0.00021917449284135221,4,293.6273865699768,8,0.1612
0.1599,1,1,0.00014960431210791927,0,374.773654460907,9,0.1599
0.1667,2,1,0.00014842188751043082,0,346.6990933418274,9,0.1667
0.1667,3,1,0.00014646658905483916,1,336.48241424560547,9,0.1663
0.1667,6,1,0.00013623628193513092,4,316.7581295967102,9,0.1648
0.1442,1,1,9.97362080719462e-05,0,381.60875606536865,10,0.1442
0.1667,3,1,9.764439270322611e-05,0,345.087438583374,10,0.1667
0.1667,7,1,8.766979713654089e-05,4,326.5855083465576,10,0.1663
