early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0644,ok,0.1171,0.0592,1
True,18,0.0555,ok,0.1265,0.065,2
True,30,0.0684,ok,0.1218,0.065,3
True,40,0.0572,ok,0.1241,0.0502,4
True,20,0.0553,ok,0.1311,0.0683,5
True,52,0.0649,ok,0.1499,0.0714,6
True,66,0.0614,ok,0.1288,0.0529,7
True,29,0.0569,ok,0.096,0.0576,8
True,21,0.0578,ok,0.1405,0.07,9
True,15,0.0493,ok,0.1522,0.0576,10
True,32,0.0707,ok,0.1452,0.0709,11
True,30,0.0522,ok,0.1148,0.0583,12
True,28,0.0541,ok,0.1241,0.0534,13
True,20,0.0541,ok,0.1429,0.0702,14
True,21,0.0566,ok,0.1194,0.0598,15
True,33,0.0711,ok,0.1452,0.0719,16
True,34,0.0637,ok,0.1194,0.0564,17
True,18,0.0552,ok,0.1429,0.058,18
True,44,0.0623,ok,0.1429,0.0579,19
True,43,0.0721,ok,0.1218,0.0643,20
True,32,0.0717,ok,0.1475,0.0708,21
True,41,0.0719,ok,0.1218,0.0636,22
True,41,0.0711,ok,0.1148,0.063,23
True,41,0.0714,ok,0.1171,0.0635,24
