stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalProductWrapper,both,1.0,,0.8945274128216206,0.9596921885711095,0.3045387048873394,0.0,0.9847744832057792,0.01534261508346586,3.838768754284438,0.20494084060192108,0.4784040286655046,1.2400783082617772
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9955841016311686,0.9962791587312602,0.5436438762993092,0.0,0.9996907550001283,0.00030929282596698634,2.9888374761937806,0.061112135690089,0.6957625841995395,1.0937609284546022
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9912814217964517,0.9989530390047229,0.09474465749887022,0.0,0.9990929507168359,0.0009074609012892675,2.9968591170141687,0.03237447428700175,0.39649643833258014,1.0890339515139777
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Memory,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9865084543881234,0.9997438848485304,0.3407579572599909,0.0,0.9965260997986504,0.0034799482034870263,2.999231654545591,0.01600844830994462,0.560505304839994,1.0837903108657758
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Tempo,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9854959511056588,0.9977752995777753,0.23168054748531214,0.0,0.9979657172741502,0.0020363546894042062,2.993325898733326,0.04721949903485173,0.48778703165687476,1.0826779623173435
macro,macro@1,best_valid,token,wrapper,wrapper.group,group,4,GroupConditionalProductWrapper,,,,0.8945274128216206,0.9596921885711095,0.3045387048873394,0.0,0.9847744832057792,0.01534261508346586,3.838768754284438,0.20494084060192108,0.4784040286655046,1.2400783082617772
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.9955841016311686,0.9962791587312602,0.5436438762993092,0.0,0.9996907550001283,0.00030929282596698634,2.9888374761937806,0.061112135690089,0.6957625841995395,1.0937609284546022
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9912814217964517,0.9989530390047229,0.09474465749887022,0.0,0.9990929507168359,0.0009074609012892675,2.9968591170141687,0.03237447428700175,0.39649643833258014,1.0890339515139777
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.9865084543881234,0.9997438848485304,0.3407579572599909,0.0,0.9965260997986504,0.0034799482034870263,2.999231654545591,0.01600844830994462,0.560505304839994,1.0837903108657758
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.9854959511056588,0.9977752995777753,0.23168054748531214,0.0,0.9979657172741502,0.0020363546894042062,2.993325898733326,0.04721949903485173,0.48778703165687476,1.0826779623173435
mid,mid@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalProductWrapper,both,1.0,,0.7902120607869395,0.9825105189406521,0.19331999053091442,0.0,0.9730655175491829,0.027303863452401468,3.9300420757626084,0.13341975212097168,0.3949899928981858,1.0954665239578625
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9119827952328102,0.9440738142887731,0.5197882368132223,0.0,0.9934247145591426,0.006596997859406401,2.8322214428663193,0.24339123834993726,0.6798588245421482,1.0019155058966578
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.7075227857282267,0.984158750147971,0.24875718251662468,0.0,0.9873007127007929,0.012780612496470568,2.952476250443913,0.12687085190800274,0.4991714550110831,0.7772932269137237
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Memory,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9823022653816399,0.9996299623321853,0.274872490154303,0.0,0.9982622332443595,0.0017392784238273464,2.998889886996556,0.01923886023867547,0.5165816601028687,1.0791693399347924
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Tempo,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9996570705488694,0.9998184176255164,0.3765575569759184,0.0,0.9999673043832583,3.269615125504067e-05,2.9994552528765492,0.013479519233717941,0.5843717046506123,1.0982355421589516
mid,mid@1,best_valid,token,wrapper,wrapper.group,group,4,GroupConditionalProductWrapper,,,,0.7902120607869395,0.9825105189406521,0.19331999053091442,0.0,0.9730655175491829,0.027303863452401468,3.9300420757626084,0.13341975212097168,0.3949899928981858,1.0954665239578625
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.9119827952328102,0.9440738142887731,0.5197882368132223,0.0,0.9934247145591426,0.006596997859406401,2.8322214428663193,0.24339123834993726,0.6798588245421482,1.0019155058966578
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.7075227857282267,0.984158750147971,0.24875718251662468,0.0,0.9873007127007929,0.012780612496470568,2.952476250443913,0.12687085190800274,0.4991714550110831,0.7772932269137237
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.9823022653816399,0.9996299623321853,0.274872490154303,0.0,0.9982622332443595,0.0017392784238273464,2.998889886996556,0.01923886023867547,0.5165816601028687,1.0791693399347924
mid,mid@1,best_valid,token,wrapper,wrapper.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.9996570705488694,0.9998184176255164,0.3765575569759184,0.0,0.9999673043832583,3.269615125504067e-05,2.9994552528765492,0.013479519233717941,0.5843717046506123,1.0982355421589516
micro,micro@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalProductWrapper,both,1.0,,0.888457217046634,0.9697173712252487,0.1570792175092001,0.0,0.9749558156096699,0.02536312633456621,3.878869484900995,0.17671546339988708,0.3678094131319001,1.2316632300880195
micro,micro@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9911258580741685,0.9935186724861702,0.5554264316611789,0.0,0.9996947680437835,0.00030527854897131353,2.9805560174585106,0.08076914531680508,0.7036176211074526,1.0888630472970064
micro,micro@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.8372490801203465,0.990563991310403,0.36057847504680746,0.0,0.9978916090622849,0.002110616722988886,2.971691973931209,0.09760029695629188,0.5737189833645383,0.9198121280962834
