avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
8.11167701552896,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2004,ok,9667.510190555095,0.36834716796875,0.3205,0.1661,1
8.072720402763004,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1992,ok,13236.918361541113,0.26902031898498535,0.3197,0.1674,2
8.189159278211923,True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2001,ok,12888.712169183415,0.2762882709503174,0.3169,0.1649,3
8.152569357554118,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1985,ok,12402.990273363897,0.2871081829071045,0.3205,0.1656,4
8.203308750081945,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201,ok,12483.798840544823,0.2852497100830078,0.3173,0.1657,5
8.103947934351469,True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1989,ok,12181.040290793786,0.292339563369751,0.3137,0.1676,6
8.171653385515567,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1986,ok,12916.052577690456,0.27570343017578125,0.3177,0.1628,7
8.379181578045799,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2017,ok,13071.605021078694,0.27242255210876465,0.3177,0.1664,8
8.147166605348941,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015,ok,12936.90585178256,0.27525901794433594,0.3169,0.1664,9
8.09554860705421,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2003,ok,11990.835456655408,0.29697680473327637,0.3165,0.1658,10
8.31003722190857,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1988,ok,13255.173765684918,0.2686498165130615,0.3233,0.1639,11
8.235636940002442,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2006,ok,13021.462118893867,0.2734715938568115,0.3193,0.1661,12
8.197668702706046,True,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1995,ok,12833.219238251044,0.2774829864501953,0.3118,0.1655,13
8.271533012390137,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1997,ok,12799.303253317246,0.27821826934814453,0.3217,0.1667,14
8.262064150401525,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1984,ok,13271.45097683792,0.26832032203674316,0.3221,0.1642,15
8.157708450599953,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015,ok,12865.154190630332,0.2767941951751709,0.3125,0.1649,16
8.269893922805785,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1991,ok,12878.443527588874,0.2765085697174072,0.3193,0.1637,17
8.427061716715494,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2014,ok,10245.46908061218,0.3475682735443115,0.3197,0.1663,18
8.22677065077282,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1996,ok,13134.10167202199,0.27112627029418945,0.3217,0.1657,19
8.330847902297974,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2019,ok,13206.067029829645,0.26964879035949707,0.3193,0.1683,20
8.423762973149618,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2018,ok,13032.858539990577,0.27323246002197266,0.3145,0.1692,21
8.309839875609786,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2011,ok,12945.483698012144,0.27507662773132324,0.3205,0.1653,22
8.212686920166016,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2012,ok,13219.590650645405,0.26937294006347656,0.3181,0.1658,23
7.99935896396637,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2013,ok,13321.212422617291,0.2673180103302002,0.3141,0.1689,24
7.943911323944728,True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2004,ok,13351.888542932158,0.26670384407043457,0.3165,0.1653,25
7.878675199690319,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201,ok,13502.44316755924,0.2637300491333008,0.3189,0.1678,26
8.080222606658936,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2002,ok,12480.638060309495,0.2853219509124756,0.3145,0.1683,27
7.9607042868932085,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2006,ok,12540.578303905855,0.28395819664001465,0.3153,0.1691,28
8.13410480817159,True,21,1.0,1.0,0.0,0.10253594070672989,0.0,2.6171490466286262,0.4425027668476105,0.1954045444726944,0.0,0.05958674770062451,1.3534621135606324,3.9858481287162677,0.32563812178761214,4.964911712924606,15.833533448109323,4.964911712924606,0.03990106759101638,0.9608844970681414,0.04405672146582004,0.9568996791812432,0.043202506346914596,0.9577191919356352,0.0441890907234923,0.9567730234638897,0.04466314560732964,0.9563195680292665,0.007624599032229529,0.9924043944881861,0.030644291706817383,0.9698298933168521,0.038539322855985485,0.9621938677850008,0.7277933316365487,0.3553064222012574,7.373768684410384,4.964911712924606,0.10558411011412144,0.2028,ok,13556.391075386517,0.2626805305480957,0.3181,0.1678,29
7.917561190468924,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,ok,6742.961765892956,0.5281062126159668,0.3173,0.1673,30
