early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.079,ok,0.1853,0.1598,1
True,16,0.0786,ok,0.1853,0.1601,2
True,17,0.0794,ok,0.1876,0.1607,3
True,14,0.0786,ok,0.184,0.1598,4
True,40,0.0797,ok,0.1874,0.1603,5
True,62,0.0796,ok,0.1867,0.1599,6
True,35,0.0796,ok,0.1874,0.1603,7
True,18,0.0795,ok,0.186,0.1602,8
True,15,0.0793,ok,0.185,0.16,9
True,43,0.0797,ok,0.1867,0.1601,10
True,50,0.0797,ok,0.1869,0.1601,11
True,61,0.0796,ok,0.1861,0.1598,12
True,25,0.0796,ok,0.1879,0.1604,13
True,14,0.0789,ok,0.1848,0.1598,14
True,16,0.0789,ok,0.184,0.1599,15
True,16,0.0792,ok,0.1855,0.1602,16
True,23,0.0795,ok,0.1849,0.1601,17
True,16,0.0788,ok,0.1847,0.1598,18
True,40,0.0797,ok,0.1869,0.1603,19
True,71,0.0797,ok,0.1866,0.16,20
