early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,0.0185,ok,0.3539,0.3364,1
True,14,0.0184,ok,0.3539,0.3363,2
True,14,0.0186,ok,0.355,0.3364,3
True,14,0.0185,ok,0.355,0.3365,4
True,14,0.0184,ok,0.3539,0.3363,5
True,14,0.0186,ok,0.3561,0.3367,6
True,14,0.0184,ok,0.3539,0.3364,7
True,14,0.0185,ok,0.355,0.3367,8
True,14,0.0185,ok,0.355,0.3363,9
True,14,0.0185,ok,0.3539,0.3365,10
True,14,0.0185,ok,0.3539,0.3365,11
True,14,0.0184,ok,0.3539,0.3364,12
True,14,0.0185,ok,0.3539,0.3366,13
True,14,0.0183,ok,0.3539,0.3363,14
True,14,0.0185,ok,0.355,0.3363,15
