early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.0792,ok,0.1862,0.1603,1
True,23,0.0794,ok,0.1851,0.1598,2
True,16,0.0788,ok,0.1846,0.1597,3
True,17,0.0794,ok,0.1874,0.1607,4
True,18,0.0794,ok,0.1867,0.1604,5
True,14,0.079,ok,0.1865,0.1601,6
True,17,0.0794,ok,0.1874,0.1607,7
True,18,0.0795,ok,0.1859,0.1603,8
True,15,0.0792,ok,0.1864,0.1601,9
True,14,0.0789,ok,0.1846,0.1596,10
True,18,0.0793,ok,0.1854,0.1603,11
True,17,0.0794,ok,0.1878,0.1605,12
True,15,0.079,ok,0.1846,0.1599,13
True,23,0.0798,ok,0.1864,0.1602,14
True,17,0.0795,ok,0.1854,0.1603,15
True,40,0.0797,ok,0.1869,0.1603,16
True,48,0.0797,ok,0.1869,0.1601,17
True,14,0.0788,ok,0.1857,0.1597,18
True,16,0.079,ok,0.1839,0.1596,19
True,18,0.0795,ok,0.1855,0.1603,20
