early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1857,ok,0.2306,0.1864,1
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2236,ok,0.2806,0.224,2
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2327,ok,0.2891,0.2316,3
True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,ok,0.2861,0.237,4
True,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2307,ok,0.2954,0.2325,5
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2328,ok,0.2877,0.2371,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2173,ok,0.2705,0.2194,7
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2143,ok,0.2691,0.2194,8
True,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1678,ok,0.2125,0.1715,9
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2227,ok,0.2806,0.2244,10
True,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333,ok,0.2875,0.2361,11
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2006,ok,0.2513,0.2068,12
True,71,1.0,1.0,0.0,0.10423346670766274,0.0,1.7671933173004497,0.43622609972953796,0.25623032450675964,0.0,0.06358578399724536,0.6785875090117718,1.991946357172743,0.7181440592248263,6.152083610151475,5.935513109515918,6.152083610151475,0.0,1.0,0.0,1.0,0.0,1.0,0.001177882818728408,0.9988228106129518,0.0003495135983348748,0.9996505524782253,0.001532743942094489,0.9984684301099845,0.0,0.0,7.565563546372575,6.152083610151475,0.6524845589342975,0.2334,ok,0.2912,0.2357,13
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2255,ok,0.288,0.2281,14
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332,ok,0.2914,0.2368,15
True,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,ok,0.2933,0.2359,16
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2324,ok,0.288,0.2373,17
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2326,ok,0.2896,0.2328,18
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2327,ok,0.2917,0.2324,19
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232,ok,0.2896,0.2329,20
