model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FEARec,0.164600,0.164100,0.164600,0.164100,0.163600,0.162000,P23_SH_C03_MFEAREC_FAD_H2_R2_TAU_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_FAD_H2_R2_TAU_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_TAU,1,4,run_complete,4,False,True,FAD_H2_R2_TAU,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_fad_h2_r2_tau_s1_20260409_073837_533715_pid485033.json,2026-04-09T07:40:27.512746Z
FEARec,0.164600,0.164100,0.164600,0.164100,,,P23_SH_C03_MFEAREC_FAD_H2_R2_STRUCTL_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_FAD_H2_R2_STRUCTL_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_STRUCTL,1,6,run_complete,4,False,False,FAD_H2_R2_STRUCTL,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_fad_h2_r2_structl_s1_20260409_074031_376118_pid485335.json,2026-04-09T07:40:39.530773Z
FEARec,0.164600,0.164100,0.164600,0.164100,0.157100,0.153700,P23_SH_C03_MFEAREC_FAD_H2_R2_STRUCTS_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_FAD_H2_R2_STRUCTS_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_STRUCTS,1,5,run_complete,4,False,True,FAD_H2_R2_STRUCTS,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_fad_h2_r2_structs_s1_20260409_073910_309172_pid485142.json,2026-04-09T07:41:07.568979Z
FEARec,0.167600,0.164500,0.167600,0.164500,0.167600,0.164500,P23_SH_C03_MFEAREC_FAD_H2_R2_WDHI_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_FAD_H2_R2_WDHI_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_WDHI,1,7,run_complete,4,False,True,FAD_H2_R2_WDHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_fad_h2_r2_wdhi_s1_20260409_073900_197950_pid485081.json,2026-04-09T07:41:11.582245Z
FEARec,0.167600,0.164500,0.167600,0.164500,0.162900,0.163400,P23_SH_C03_MFEAREC_KR_FEA_STAGEH_REC1_STRUCTS_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_KR_FEA_STAGEH_REC1_STRUCTS_S1,KuaiRecLargeStrictPosV2_0.2,KR_FEA_STAGEH_REC1_STRUCTS,1,7,run_complete,4,False,True,KR_FEA_STAGEH_REC1_STRUCTS,stageh_screen_variant,stageh_manual_bank_variant,KuaiRecLargeStrictPosV2_0.2,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_kr_fea_stageh_rec1_structs_s1_20260409_074118_434873_pid485608.json,2026-04-09T07:43:44.745065Z
FEARec,0.167600,0.164500,0.167600,0.164500,0.047600,0.045900,P23_SH_C03_MFEAREC_KR_FEA_STAGEH_REC1_TAU_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_KR_FEA_STAGEH_REC1_TAU_S1,KuaiRecLargeStrictPosV2_0.2,KR_FEA_STAGEH_REC1_TAU,1,6,run_complete,4,False,True,KR_FEA_STAGEH_REC1_TAU,stageh_screen_variant,stageh_manual_bank_variant,KuaiRecLargeStrictPosV2_0.2,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_kr_fea_stageh_rec1_tau_s1_20260409_074044_198292_pid485417.json,2026-04-09T07:44:29.797643Z
FEARec,0.167600,0.164500,0.167600,0.164500,0.085700,0.083400,P23_SH_C03_MFEAREC_KR_FEA_STAGEH_REC1_LIGHT_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_KR_FEA_STAGEH_REC1_LIGHT_S1,KuaiRecLargeStrictPosV2_0.2,KR_FEA_STAGEH_REC1_LIGHT,1,4,run_complete,4,False,True,KR_FEA_STAGEH_REC1_LIGHT,stageh_screen_variant,stageh_manual_bank_variant,KuaiRecLargeStrictPosV2_0.2,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_kr_fea_stageh_rec1_light_s1_20260409_074032_209001_pid485347.json,2026-04-09T07:44:40.820110Z
FEARec,0.167600,0.164500,0.167600,0.164500,0.046800,0.044800,P23_SH_C03_MFEAREC_KR_FEA_STAGEH_REC1_WDHI_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_KR_FEA_STAGEH_REC1_WDHI_S1,KuaiRecLargeStrictPosV2_0.2,KR_FEA_STAGEH_REC1_WDHI,1,5,run_complete,4,False,True,KR_FEA_STAGEH_REC1_WDHI,stageh_screen_variant,stageh_manual_bank_variant,KuaiRecLargeStrictPosV2_0.2,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_p23_sh_c03_mfearec_kr_fea_stageh_rec1_wdhi_s1_20260409_074114_750832_pid485584.json,2026-04-09T07:46:19.925655Z
TiSASRec,0.167600,0.164500,0.045300,0.041500,0.045300,0.041500,P23_SH_C02_MTISASREC_FAD_H2_R2_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2,1,7,run_complete,4,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_s1_20260409_081443_827768_pid490097.json,2026-04-09T08:17:11.056616Z
TiSASRec,0.167600,0.164500,0.045300,0.042600,0.044300,0.042600,P23_SH_C02_MTISASREC_FAD_H3_R1_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1,1,4,run_complete,4,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_s1_20260409_081512_438156_pid490151.json,2026-04-09T08:18:03.118009Z
TiSASRec,0.167600,0.164500,0.045300,0.042600,0.042700,0.041400,P23_SH_C02_MTISASREC_KR_TISAS_STAGEH_REC1_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_KR_TISAS_STAGEH_REC1_S1,KuaiRecLargeStrictPosV2_0.2,KR_TISAS_STAGEH_REC1,1,6,run_complete,4,False,True,KR_TISAS_STAGEH_REC1,manual,stageh_manual_bank,KuaiRecLargeStrictPosV2_0.2,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_kr_tisas_stageh_rec1_s1_20260409_081537_297243_pid490264.json,2026-04-09T08:18:11.130950Z
TiSASRec,0.167600,0.164500,0.045300,0.042600,0.044100,0.041500,P23_SH_C02_MTISASREC_FAD_H2_R2_REGLO_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_REGLO_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_REGLO,1,7,run_complete,4,False,True,FAD_H2_R2_REGLO,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_reglo_s1_20260409_081716_096977_pid490382.json,2026-04-09T08:19:33.230209Z
TiSASRec,0.167600,0.164500,0.045300,0.042600,0.043900,0.042400,P23_SH_C02_MTISASREC_FAD_H2_R2_REGHI_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_REGHI_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_REGHI,1,4,run_complete,4,False,True,FAD_H2_R2_REGHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_reghi_s1_20260409_081808_360407_pid490482.json,2026-04-09T08:20:13.276985Z
TiSASRec,0.167600,0.164500,0.045300,0.042600,0.034300,0.035400,P23_SH_C02_MTISASREC_FAD_H2_R2_SHORT_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_SHORT_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_SHORT,1,7,run_complete,4,False,True,FAD_H2_R2_SHORT,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_short_s1_20260409_081938_463387_pid490693.json,2026-04-09T08:20:44.319033Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.095900,0.091600,P23_SH_C02_MTISASREC_FAD_H2_R2_STRUCTS_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_STRUCTS_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_STRUCTS,1,5,run_complete,4,False,True,FAD_H2_R2_STRUCTS,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_structs_s1_20260409_082034_667893_pid490842.json,2026-04-09T08:21:16.355825Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.044000,0.041700,P23_SH_C02_MTISASREC_FAD_H2_R2_WDHI_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_WDHI_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_WDHI,1,6,run_complete,4,False,True,FAD_H2_R2_WDHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_wdhi_s1_20260409_081816_305081_pid490522.json,2026-04-09T08:21:29.377224Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.042400,0.040300,P23_SH_C02_MTISASREC_FAD_H2_R2_WIDE_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_WIDE_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_WIDE,1,4,run_complete,4,False,True,FAD_H2_R2_WIDE,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_wide_s1_20260409_082018_604939_pid490744.json,2026-04-09T08:22:02.418814Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.034800,0.034200,P23_SH_C02_MTISASREC_FAD_H2_R2_STRUCTL_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H2_R2_STRUCTL_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H2_R2_STRUCTL,1,7,run_complete,4,False,True,FAD_H2_R2_STRUCTL,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h2_r2_structl_s1_20260409_082049_827923_pid490895.json,2026-04-09T08:22:46.470882Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.043400,0.041400,P23_SH_C02_MTISASREC_FAD_H3_R1_REGHI_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_REGHI_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1_REGHI,1,6,run_complete,4,False,True,FAD_H3_R1_REGHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_reghi_s1_20260409_082134_524981_pid491045.json,2026-04-09T08:24:22.579967Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.045000,0.043500,P23_SH_C02_MTISASREC_FAD_H3_R1_REGLO_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_REGLO_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1_REGLO,1,5,run_complete,4,False,True,FAD_H3_R1_REGLO,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_reglo_s1_20260409_082121_499728_pid491007.json,2026-04-09T08:24:36.601279Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.040900,0.037700,P23_SH_C02_MTISASREC_FAD_H3_R1_SHORT_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_SHORT_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1_SHORT,1,7,run_complete,4,False,True,FAD_H3_R1_SHORT,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_short_s1_20260409_082252_127650_pid491213.json,2026-04-09T08:24:40.613418Z
TiSASRec,0.167600,0.164500,0.095900,0.091600,0.043100,0.042000,P23_SH_C02_MTISASREC_FAD_H3_R1_WDHI_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_WDHI_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1_WDHI,1,4,run_complete,4,False,True,FAD_H3_R1_WDHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_wdhi_s1_20260409_082207_823062_pid491100.json,2026-04-09T08:24:46.628383Z
TiSASRec,0.167600,0.164500,0.123100,0.121900,0.123100,0.121900,P23_SH_C02_MTISASREC_FAD_H3_R1_STRUCTS_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_STRUCTS_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1_STRUCTS,1,5,run_complete,4,False,True,FAD_H3_R1_STRUCTS,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_structs_s1_20260409_082441_743645_pid491446.json,2026-04-09T08:25:23.673356Z
TiSASRec,0.167600,0.164500,0.123100,0.121900,0.041500,0.040100,P23_SH_C02_MTISASREC_FAD_H3_R1_WIDE_S1,SH_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_FAD_H3_R1_WIDE_S1,KuaiRecLargeStrictPosV2_0.2,FAD_H3_R1_WIDE,1,6,run_complete,4,False,True,FAD_H3_R1_WIDE,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_p23_sh_c02_mtisasrec_fad_h3_r1_wide_s1_20260409_082427_936198_pid491395.json,2026-04-09T08:28:11.852977Z
