early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0805,ok,0.1881,0.1618,1
True,35,0.0807,ok,0.1882,0.1616,2
True,15,0.0797,ok,0.1846,0.1602,3
True,16,0.0799,ok,0.1866,0.1605,4
True,15,0.08,ok,0.1856,0.1601,5
True,27,0.0805,ok,0.1877,0.1617,6
True,16,0.0802,ok,0.1888,0.1617,7
True,21,0.0804,ok,0.1868,0.1618,8
True,15,0.0799,ok,0.185,0.1599,9
True,16,0.08,ok,0.1878,0.1607,10
True,16,0.0804,ok,0.1861,0.1603,11
True,20,0.0804,ok,0.189,0.1618,12
True,16,0.0799,ok,0.1836,0.1595,13
True,23,0.0805,ok,0.188,0.1618,14
True,23,0.0805,ok,0.1884,0.1618,15
True,35,0.0806,ok,0.1886,0.1616,16
True,15,0.0799,ok,0.1847,0.1598,17
True,15,0.0798,ok,0.1854,0.1598,18
True,53,0.0806,ok,0.1874,0.1615,19
True,16,0.0803,ok,0.1872,0.1617,20
