early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,50,0.016,ok,0.2934,0.2429,1
True,51,0.0158,ok,0.3024,0.263,2
True,13,0.013,ok,0.3337,0.3324,3
True,14,0.0102,ok,0.3102,0.267,4
True,13,0.0109,ok,0.3315,0.3315,5
True,31,0.0155,ok,0.3505,0.3163,6
True,21,0.0115,ok,0.3214,0.3033,7
True,17,0.0108,ok,0.3024,0.2694,8
True,12,0.0136,ok,0.3348,0.3321,9
True,34,0.0145,ok,0.3404,0.3196,10
True,26,0.0155,ok,0.3539,0.3218,11
True,62,0.0158,ok,0.3113,0.2567,12
True,69,0.0166,ok,0.3214,0.2744,13
True,59,0.0174,ok,0.3169,0.2822,14
True,62,0.0162,ok,0.3393,0.3058,15
True,15,0.011,ok,0.3091,0.2783,16
True,32,0.0162,ok,0.3348,0.2902,17
True,40,0.0176,ok,0.3068,0.2519,18
True,15,0.0106,ok,0.3326,0.3296,19
True,61,0.0167,ok,0.3113,0.2692,20
True,49,0.0188,ok,0.3124,0.2678,21
True,11,0.0123,ok,0.3315,0.314,22
True,11,0.0129,ok,0.3169,0.2787,23
True,44,0.0181,ok,0.3057,0.2673,24
True,41,0.0168,ok,0.29,0.2457,25
True,25,0.0105,ok,0.2374,0.1933,26
True,40,0.011,ok,0.2956,0.2571,27
True,31,0.0114,ok,0.3247,0.2965,28
True,23,0.0104,ok,0.299,0.2448,29
True,25,0.011,ok,0.3135,0.2755,30
True,12,0.0117,ok,0.3326,0.3275,31
True,23,0.0112,ok,0.308,0.2712,32
True,22,0.0104,ok,0.2576,0.2149,33
True,13,0.0122,ok,0.3326,0.3323,34
True,49,0.0167,ok,0.355,0.2975,35
True,12,0.013,ok,0.3337,0.3315,36
