early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.2141,ok,0.3523,0.2156,1
True,4,0.2032,ok,0.2259,0.2054,2
True,7,0.2373,ok,0.2424,0.2377,3
True,7,0.2221,ok,0.3616,0.2219,4
True,4,0.2358,ok,0.2413,0.236,5
True,8,0.225,ok,0.3743,0.2256,6
False,16,0.2222,ok,0.3601,0.223,7
True,4,0.1954,ok,0.2223,0.1979,8
True,4,0.2087,ok,0.2293,0.2106,9
True,4,0.2356,ok,0.2415,0.2359,10
True,8,0.2374,ok,0.2431,0.2377,11
True,4,0.1735,ok,0.2113,0.1767,12
True,4,0.2362,ok,0.2401,0.2364,13
True,10,0.2242,ok,0.3665,0.2246,14
True,8,0.2239,ok,0.3695,0.2239,15
True,7,0.2204,ok,0.3599,0.2217,16
True,9,0.2175,ok,0.3596,0.2167,17
True,8,0.2374,ok,0.2433,0.2377,18
True,10,0.2246,ok,0.3677,0.2267,19
True,10,0.2256,ok,0.369,0.2261,20
True,8,0.2375,ok,0.2426,0.2377,21
True,6,0.2369,ok,0.2425,0.2373,22
True,5,0.2369,ok,0.2411,0.2373,23
True,9,0.2375,ok,0.2432,0.2378,24
True,4,0.236,ok,0.2383,0.2364,25
True,8,0.2374,ok,0.2424,0.2377,26
True,5,0.2367,ok,0.2402,0.2371,27
False,16,0.2256,ok,0.363,0.226,28
True,9,0.2375,ok,0.243,0.2378,29
True,5,0.2114,ok,0.342,0.2098,30
True,4,0.236,ok,0.2383,0.2364,31
True,4,0.2243,ok,0.2375,0.2254,32
True,6,0.237,ok,0.2425,0.2374,33
True,4,0.2292,ok,0.2399,0.2297,34
True,6,0.237,ok,0.2414,0.2373,35
True,10,0.2375,ok,0.2436,0.2378,36
False,16,0.222,ok,0.3593,0.2228,37
True,5,0.2367,ok,0.2422,0.2371,38
True,4,0.2361,ok,0.2408,0.2363,39
True,9,0.226,ok,0.374,0.2284,40
