early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,0.0182,ok,0.355,0.3358,1
True,20,0.0183,ok,0.3483,0.3361,2
True,17,0.0189,ok,0.3595,0.3409,3
