avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
5.4388585314154625,True,32,0.0183,ok,0.3169,0.05954313278198242,0.2788,1
5.417346070452434,True,41,0.0183,ok,0.3326,0.06944918632507324,0.2865,2
5.415637650140902,True,41,0.0185,ok,0.3404,0.06508612632751465,0.2896,3
5.410269161065419,True,24,0.0187,ok,0.3438,0.06133389472961426,0.2954,4
5.399274052643195,True,41,0.0184,ok,0.3404,0.058701515197753906,0.2917,5
5.384147488552591,True,46,0.019,ok,0.3337,0.06007194519042969,0.2887,6
5.414676976926399,True,33,0.0188,ok,0.3393,0.06207752227783203,0.2958,7
5.398188602924347,True,20,0.0185,ok,0.3427,0.05927014350891113,0.2931,8
5.413958351952689,True,35,0.0191,ok,0.3303,0.059659719467163086,0.2952,9
5.418879177512192,True,41,0.0185,ok,0.3292,0.05959296226501465,0.2843,10
