stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage2,beauty,fdsa,baseline,ADD_STAGE2_BEAUTY_FDSA,ADD_STAGE1_BEAUTY_FDSA,ADD_STAGE2_BEAUTY_FDSA,920005,resume,ok,0.11697777777777778,0.10338888888888889,0.0986,0.0828,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FDSA_add_stage2_beauty_fdsa_20260419_032040_776105_pid1737908.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/beauty/fdsa/baseline/ADD_STAGE2_BEAUTY_FDSA.log,0.0,,2026-04-19T13:16:50.054105Z
stage2,beauty,difsr,baseline,ADD_STAGE2_BEAUTY_DIFSR,ADD_STAGE1_BEAUTY_DIFSR,ADD_STAGE2_BEAUTY_DIFSR,920002,resume,ok,0.020533333333333334,0.01651373388887932,0.0156,0.0119,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DIFSR_add_stage2_beauty_difsr_20260419_032058_903858_pid1737903.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/beauty/difsr/baseline/ADD_STAGE2_BEAUTY_DIFSR.log,0.0,,2026-04-19T13:16:50.045817Z
stage2,beauty,fame,baseline,ADD_STAGE2_BEAUTY_FAME,ADD_STAGE1_BEAUTY_FAME,ADD_STAGE2_BEAUTY_FAME,920003,resume,ok,0.03233333333333333,0.01960217403837998,0.0242,0.0143,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FAME_add_stage2_beauty_fame_20260419_032606_969352_pid1738172.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/beauty/fame/baseline/ADD_STAGE2_BEAUTY_FAME.log,0.0,,2026-04-19T13:16:50.048642Z
stage2,beauty,bsarec,baseline,ADD_STAGE2_BEAUTY_BSAREC,ADD_STAGE1_BEAUTY_BSAREC,ADD_STAGE2_BEAUTY_BSAREC,920001,resume,ok,0.034679790058608356,0.0004333333333333333,0.0336,0.0002,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_BSARec_add_stage2_beauty_bsarec_20260419_032627_992395_pid1738170.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/beauty/bsarec/baseline/ADD_STAGE2_BEAUTY_BSAREC.log,0.0,,2026-04-19T13:16:50.042932Z
stage2,foursquare,difsr,baseline,ADD_STAGE2_FOURSQUARE_DIFSR,ADD_STAGE1_FOURSQUARE_DIFSR,ADD_STAGE2_FOURSQUARE_DIFSR,920008,resume,ok,0.20244444444444445,0.17178888888888888,0.1664,0.1379,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_DIFSR_add_stage2_foursquare_difsr_20260419_032600_144125_pid1738183.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/foursquare/difsr/baseline/ADD_STAGE2_FOURSQUARE_DIFSR.log,0.0,,2026-04-19T13:16:50.061913Z
stage2,KuaiRecLargeStrictPosV2_0.2,bsarec,baseline,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC,ADD_STAGE1_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC,920013,resume,ok,0.019688888888888888,0.2997811930660838,0.0151,0.282,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_BSARec_add_stage2_kuaireclargestrictposv2_0_2_bsarec_20260419_033741_493380_pid1738568.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/kuaireclargestrictposv2_0_2/bsarec/baseline/ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC.log,0.0,,2026-04-19T13:16:50.073897Z
stage2,KuaiRecLargeStrictPosV2_0.2,difsr,baseline,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,ADD_STAGE1_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR,920014,resume,ok,0.01598888888888889,0.2879378202335261,0.0143,0.2846,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_DIFSR_add_stage2_kuaireclargestrictposv2_0_2_difsr_20260419_034211_096252_pid1738647.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/kuaireclargestrictposv2_0_2/difsr/baseline/ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR.log,0.0,,2026-04-19T13:16:50.076123Z
stage2,foursquare,fdsa,baseline,ADD_STAGE2_FOURSQUARE_FDSA,ADD_STAGE1_FOURSQUARE_FDSA,ADD_STAGE2_FOURSQUARE_FDSA,920011,resume,ok,0.26505023395013083,0.21744545022885475,0.2112,0.1694,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_FDSA_add_stage2_foursquare_fdsa_20260419_033353_386423_pid1738480.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/foursquare/fdsa/baseline/ADD_STAGE2_FOURSQUARE_FDSA.log,0.0,,2026-04-19T13:16:50.069214Z
stage2,foursquare,bsarec,baseline,ADD_STAGE2_FOURSQUARE_BSAREC,ADD_STAGE1_FOURSQUARE_BSAREC,ADD_STAGE2_FOURSQUARE_BSAREC,920007,resume,ok,0.2277111111111111,0.19083085371351272,0.1824,0.1489,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/foursquare_BSARec_add_stage2_foursquare_bsarec_20260419_032600_055793_pid1738180.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/foursquare/bsarec/baseline/ADD_STAGE2_FOURSQUARE_BSAREC.log,0.0,,2026-04-19T13:16:50.059393Z
stage2,KuaiRecLargeStrictPosV2_0.2,fame,baseline,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FAME,ADD_STAGE1_KUAIRECLARGESTRICTPOSV2_0_2_FAME,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FAME,920015,resume,ok,0.024589526345272235,0.3149666666666666,0.0184,0.2961,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FAME_add_stage2_kuaireclargestrictposv2_0_2_fame_20260419_034657_389714_pid1738731.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/kuaireclargestrictposv2_0_2/fame/baseline/ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FAME.log,0.0,,2026-04-19T13:16:50.078415Z
stage2,KuaiRecLargeStrictPosV2_0.2,fdsa,baseline,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,ADD_STAGE1_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FDSA,920017,resume,ok,0.026215979313323142,0.31993333333333335,0.0187,0.3027,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_FDSA_add_stage2_kuaireclargestrictposv2_0_2_fdsa_20260419_035421_572570_pid1738854.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/kuaireclargestrictposv2_0_2/fdsa/baseline/ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_FDSA.log,0.0,,2026-04-19T13:16:50.082769Z
stage2,beauty,fearec,baseline,ADD_STAGE2_BEAUTY_FEAREC,ADD_STAGE1_BEAUTY_FEAREC,ADD_STAGE2_BEAUTY_FEAREC,920006,resume,ok,0.023444644495884737,0.013533333333333335,0.0178,0.0106,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_FEARec_add_stage2_beauty_fearec_20260419_032813_012843_pid1738179.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/beauty/fearec/baseline/ADD_STAGE2_BEAUTY_FEAREC.log,0.0,,2026-04-19T13:16:50.056944Z
stage2,beauty,duorec,baseline,ADD_STAGE2_BEAUTY_DUOREC,ADD_STAGE1_BEAUTY_DUOREC,ADD_STAGE2_BEAUTY_DUOREC,920004,resume,ok,0.10866666666666666,0.08658888888888888,0.0843,0.0546,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/beauty_DuoRec_add_stage2_beauty_duorec_20260419_032223_124713_pid1737907.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/beauty/duorec/baseline/ADD_STAGE2_BEAUTY_DUOREC.log,0.0,,2026-04-19T13:16:50.051572Z
stage2,KuaiRecLargeStrictPosV2_0.2,duorec,baseline,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC,ADD_STAGE1_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC,ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC,920016,resume,ok,0.027422222222222223,0.3276360488485249,0.0196,0.3166,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/KuaiRecLargeStrictPosV2_0.2_DuoRec_add_stage2_kuaireclargestrictposv2_0_2_duorec_20260419_034929_524899_pid1738788.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/kuaireclargestrictposv2_0_2/duorec/baseline/ADD_STAGE2_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC.log,0.0,,2026-04-19T13:16:50.080591Z
stage2,lastfm0.03,difsr,baseline,ADD_STAGE2_LASTFM0_03_DIFSR,ADD_STAGE1_LASTFM0_03_DIFSR,ADD_STAGE2_LASTFM0_03_DIFSR,920020,resume,ok,0.3320777777777778,0.3237711932142809,0.3111,0.2996,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_addtuning/lastfm0.03_DIFSR_add_stage2_lastfm0_03_difsr_20260419_040118_073532_pid1741171.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_addtuning/stage2/lastfm0_03/difsr/baseline/ADD_STAGE2_LASTFM0_03_DIFSR.log,0.0,,2026-04-19T13:16:50.089405Z
