global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,pass_tag,setting_id,setting_key,setting_desc,wrapper_combo,bias_mode,source_profile,topk_profile,trigger,dataset,seed_id,gpu_id,test_mrr20,best_valid_hr10,test_hr10,n_completed,interrupted,result_path,timestamp_utc
0.082600,0.080700,P8_SCR_B_MIXED_1_BIAS_BOTH_S1,"B:mixed_1__bias_both | w=mixed_1, b=bias_both, s=default, k=dense",B,SCR,B_MIXED_1_BIAS_BOTH,mixed_1__bias_both,bias_aug::mixed_1::bias_both,mixed_1,bias_both,default,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,0.161700,0.114400,0.188900,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_1_bias_both_s1_20260320_161118_748319_pid188090.json,2026-03-20T18:06:01.524958Z
0.082600,0.082300,P8_SCR_B_MIXED_2_BIAS_GROUP_FEAT_S1,"B:mixed_2__bias_group_feat | w=mixed_2, b=bias_group_feat, s=default, k=dense",B,SCR,B_MIXED_2_BIAS_GROUP_FEAT,mixed_2__bias_group_feat,bias_aug::mixed_2::bias_group_feat,mixed_2,bias_group_feat,default,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,0.157000,0.115300,0.181700,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_group_feat_s1_20260320_163027_123043_pid188498.json,2026-03-20T18:06:28.767887Z
0.082600,0.080400,P8_SCR_B_MIXED_2_BIAS_RULE_S1,"B:mixed_2__bias_rule | w=mixed_2, b=bias_rule, s=default, k=dense",B,SCR,B_MIXED_2_BIAS_RULE,mixed_2__bias_rule,bias_aug::mixed_2::bias_rule,mixed_2,bias_rule,default,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,5,0.160100,0.112600,0.185800,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_rule_s1_20260320_162411_204158_pid188447.json,2026-03-20T18:10:38.310405Z
0.082600,0.082100,P8_SCR_B_MIXED_2_BIAS_BOTH_S1,"B:mixed_2__bias_both | w=mixed_2, b=bias_both, s=default, k=dense",B,SCR,B_MIXED_2_BIAS_BOTH,mixed_2__bias_both,bias_aug::mixed_2::bias_both,mixed_2,bias_both,default,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,0.159400,0.115400,0.183700,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_b_mixed_2_bias_both_s1_20260320_165534_983209_pid188579.json,2026-03-20T18:25:15.542386Z
0.082600,0.081200,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_S1,"C:all_w2__bias_rule__src_a_hidden_b_d_feature | w=all_w2, b=bias_rule, s=src_a_hidden_b_d_feature, k=dense",C,SCR,C_ALL_W2_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE,all_w2__bias_rule__src_a_hidden_b_d_feature,source::all_w2__bias_rule::src_a_hidden_b_d_feature,all_w2,bias_rule,src_a_hidden_b_d_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,2,0.160100,0.112400,0.183700,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_a_hidden_b_d_feature_s1_20260320_182519_824734_pid188732.json,2026-03-20T19:53:28.476300Z
0.082600,0.081000,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_ALL_BOTH_S1,"C:all_w5__bias_rule__src_all_both | w=all_w5, b=bias_rule, s=src_all_both, k=dense",C,SCR,C_ALL_W5_BIAS_RULE_SRC_ALL_BOTH,all_w5__bias_rule__src_all_both,source::all_w5__bias_rule::src_all_both,all_w5,bias_rule,src_all_both,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,5,0.160000,0.112200,0.185600,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_all_both_s1_20260320_182519_870100_pid188735.json,2026-03-20T19:56:31.986717Z
0.082600,0.081100,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_BASE_S1,"C:all_w5__bias_rule__src_base | w=all_w5, b=bias_rule, s=src_base, k=dense",C,SCR,C_ALL_W5_BIAS_RULE_SRC_BASE,all_w5__bias_rule__src_base,source::all_w5__bias_rule::src_base,all_w5,bias_rule,src_base,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,0.160200,0.113100,0.184700,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_base_s1_20260320_182519_755507_pid188734.json,2026-03-20T19:59:32.454742Z
0.082600,0.081000,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_BASE_S1,"C:all_w2__bias_rule__src_base | w=all_w2, b=bias_rule, s=src_base, k=dense",C,SCR,C_ALL_W2_BIAS_RULE_SRC_BASE,all_w2__bias_rule__src_base,source::all_w2__bias_rule::src_base,all_w2,bias_rule,src_base,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,0.161000,0.112600,0.187400,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_base_s1_20260320_182519_605034_pid188730.json,2026-03-20T20:00:17.838075Z
0.082600,0.081600,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_S1,"C:all_w5__bias_rule__src_a_hidden_b_d_feature | w=all_w5, b=bias_rule, s=src_a_hidden_b_d_feature, k=dense",C,SCR,C_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE,all_w5__bias_rule__src_a_hidden_b_d_feature,source::all_w5__bias_rule::src_a_hidden_b_d_feature,all_w5,bias_rule,src_a_hidden_b_d_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,0.159700,0.114900,0.185800,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w5_bias_rule_src_a_hidden_b_d_feature_s1_20260320_182519_769210_pid188736.json,2026-03-20T20:05:09.466339Z
0.082600,0.081000,P8_SCR_C_ALL_W2_BIAS_RULE_SRC_ABC_FEATURE_S1,"C:all_w2__bias_rule__src_abc_feature | w=all_w2, b=bias_rule, s=src_abc_feature, k=dense",C,SCR,C_ALL_W2_BIAS_RULE_SRC_ABC_FEATURE,all_w2__bias_rule__src_abc_feature,source::all_w2__bias_rule::src_abc_feature,all_w2,bias_rule,src_abc_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,3,0.160500,0.113600,0.185200,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_all_w2_bias_rule_src_abc_feature_s1_20260320_182519_804082_pid188733.json,2026-03-20T20:09:19.090555Z
0.082600,0.081200,P8_SCR_C_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_S1,"C:all_w5__bias_rule__src_abc_feature | w=all_w5, b=bias_rule, s=src_ae
0.082600,0.080300,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_BASE_S1,"C:mixed_2__bias_group_feat__src_base | w=mixed_2, b=bias_group_feat, s=src_base, k=dense",C,SCR,C_MIXED_2_BIAS_GROUP_FEAT_SRC_BASE,mixed_2__bias_group_feat__src_base,source::mixed_2__bias_group_feat::src_base,mixed_2,bias_group_feat,src_base,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,0.160800,0.112900,0.187300,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_base_s1_20260320_200024_998543_pid189108.json,2026-03-20T21:26:25.681568Z
0.082600,0.080500,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_A_HIDDEN_B_D_FEATURE_S1,"C:mixed_2__bias_group_feat__src_a_hidden_b_d_feature | w=mixed_2, b=bias_group_feat, s=src_a_hidden_b_d_feature, k=dense",C,SCR,C_MIXED_2_BIAS_GROUP_FEAT_SRC_A_HIDDEN_B_D_FEATURE,mixed_2__bias_group_feat__src_a_hidden_b_d_feature,source::mixed_2__bias_group_feat::src_a_hidden_b_d_feature,mixed_2,bias_group_feat,src_a_hidden_b_d_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,2,0.161400,0.113700,0.188400,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_a_hidden_b_d_feature_s1_20260320_195335_638724_pid189032.json,2026-03-20T21:29:53.157878Z
0.082600,0.080300,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_BASE_S1,"C:mixed_2__bias_both__src_base | w=mixed_2, b=bias_both, s=src_base, k=dense",C,SCR,C_MIXED_2_BIAS_BOTH_SRC_BASE,mixed_2__bias_both__src_base,source::mixed_2__bias_both::src_base,mixed_2,bias_both,src_base,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,0.162000,0.113700,0.188700,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_base_s1_20260320_195939_573502_pid189086.json,2026-03-20T21:34:29.703822Z
0.082600,0.080500,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_A_HIDDEN_B_D_FEATURE_S1,"C:mixed_2__bias_both__src_a_hidden_b_d_feature | w=mixed_2, b=bias_both, s=src_a_hidden_b_d_feature, k=dense",C,SCR,C_MIXED_2_BIAS_BOTH_SRC_A_HIDDEN_B_D_FEATURE,mixed_2__bias_both__src_a_hidden_b_d_feature,source::mixed_2__bias_both::src_a_hidden_b_d_feature,mixed_2,bias_both,src_a_hidden_b_d_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,0.161400,0.114000,0.188500,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_a_hidden_b_d_feature_s1_20260320_200516_617089_pid189136.json,2026-03-20T21:37:39.145185Z
0.082600,0.080800,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_ABC_FEATURE_S1,"C:mixed_2__bias_group_feat__src_abc_feature | w=mixed_2, b=bias_group_feat, s=src_abc_feature, k=dense",C,SCR,C_MIXED_2_BIAS_GROUP_FEAT_SRC_ABC_FEATURE,mixed_2__bias_group_feat__src_abc_feature,source::mixed_2__bias_group_feat::src_abc_feature,mixed_2,bias_group_feat,src_abc_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,3,0.161400,0.112900,0.188100,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_abc_feature_s1_20260320_200926_088759_pid189161.json,2026-03-20T21:40:00.532207Z
0.082600,0.082200,P8_SCR_C_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_S1,"C:mixed_2__bias_both__src_abc_feature | w=mixed_2, b=bias_both, s=src_abc_feature, k=dense",C,SCR,C_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE,mixed_2__bias_both__src_abc_feature,source::mixed_2__bias_both::src_abc_feature,mixed_2,bias_both,src_abc_feature,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,7,0.159600,0.114400,0.184500,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_both_src_abc_feature_s1_20260320_201356_941144_pid189192.json,2026-03-20T21:49:43.418483Z
0.082600,0.080900,P8_SCR_C_MIXED_2_BIAS_GROUP_FEAT_SRC_ALL_BOTH_S1,"C:mixed_2__bias_group_feat__src_all_both | w=mixed_2, b=bias_group_feat, s=src_all_both, k=dense",C,SCR,C_MIXED_2_BIAS_GROUP_FEAT_SRC_ALL_BOTH,mixed_2__bias_group_feat__src_all_both,source::mixed_2__bias_group_feat::src_all_both,mixed_2,bias_group_feat,src_all_both,dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,1,0.161700,0.114600,0.188400,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_c_mixed_2_bias_group_feat_src_all_both_s1_20260320_204135_205235_pid189262.json,2026-03-20T22:07:29.823980Z
0.082600,0.079800,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_A3_D1_FINAL4_S1,"D:all_w5__bias_rule__src_a_hidden_b_d_feature__tk_a3_d1_final4 | w=all_w5, b=bias_rule, s=src_a_hidden_b_d_feature, k=tk_a3_d1_final4",D,SCR,D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_A3_D1_FINAL4,all_w5__bias_rule__src_a_hidden_b_d_feature__tk_a3_d1_final4,topk::all_w5__bias_rule__src_a_hidden_b_d_feature::tk_a3_d1_final4,all_w5,bias_rule,src_a_hidden_b_d_feature,tk_a3_d1_final4,run_complete,KuaiRecLargeStrictPosV2_0.2,1,3,0.160200,0.112500,0.186400,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_a3_d1_final4_s1_20260320_220733_947667_pid189398.json,2026-03-20T23:31:09.349020Z
0.082600,0.080700,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_DENSE_S1,"D:all_w5__bias_rule__src_abc_feature__tk_dense | w=all_w5, b=bias_rule, s=src_abc_feature, k=tk_dense",D,SCR,D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_DENSE,all_w5__bias_rule__src_abc_feature__tk_dense,topk::all_w5__bias_rule__src_abc_feature::tk_dense,all_w5,bias_rule,src_abc_feature,tk_dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,0.161900,0.114200,0.189300,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_dense_s1_20260320_220734_031915_pid189399.json,2026-03-20T23:32:48.731024Z
0.082600,0.081200,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_DENSE_S1,"D:all_w5__bias_rule__src_a_hidden_b_d_feature__tk_dense | w=all_w5, b=bias_rule, s=src_a_hidden_b_d_feature, k=tk_dense",D,SCR,D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_DENSE,all_w5__bias_rule__src_a_hidden_b_d_feature__tk_dense,topk::all_w5__bias_rule__src_a_hidden_b_d_feature::tk_dense,all_w5,bias_rule,src_a_hidden_b_d_feature,tk_dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,0.160000,0.111900,0.185200,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_dense_s1_20260320_220734_047248_pid189395.json,2026-03-20T23:44:40.815931Z
0.082600,0.079800,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1_FINAL4_S1,"D:all_w5__bias_rule__src_abc_feature__tk_d1_final4 | w=all_w5, b=bias_rule, s=src_abc_feature, k=tk_d1_final4",D,SCR,D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1_FINAL4,all_w5__bias_rule__src_abc_feature__tk_d1_final4,topk::all_w5__bias_rule__src_abc_feature::tk_d1_final4,all_w5,bias_rule,src_abc_feature,tk_d1_final4,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,0.160300,0.113900,0.187600,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_d1_final4_s1_20260320_220733_994677_pid189401.json,2026-03-20T23:50:08.465465Z
0.082600,0.079800,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1_S1,"D:all_w5__bias_rule__src_a_hidden_b_d_feature__tk_d1 | w=all_w5, b=bias_rule, s=src_a_hidden_b_d_feature, k=tk_d1",D,SCR,D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1,all_w5__bias_rule__src_a_hidden_b_d_feature__tk_d1,topk::all_w5__bias_rule__src_a_hidden_b_d_feature::tk_d1,all_w5,bias_rule,src_a_hidden_b_d_feature,tk_d1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,1,0.160400,0.114300,0.186900,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_d1_s1_20260320_220734_011278_pid189396.json,2026-03-20T23:55:48.103071Z
0.082600,0.079800,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_A3_D1_FINAL4_S1,"D:all_w5__bias_rule__src_abc_feature__tk_a3_d1_final4 | w=all_w5, b=bias_rule, s=src_abc_feature, k=tk_a3_d1_final4",D,SCR,D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_A3_D1_FINAL4,all_w5__bias_rule__src_abc_feature__tk_a3_d1_final4,topk::all_w5__bias_rule__src_abc_feature::tk_a3_d1_final4,all_w5,bias_rule,src_abc_feature,tk_a3_d1_final4,run_complete,KuaiRecLargeStrictPosV2_0.2,1,7,0.160200,0.113400,0.187800,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_a3_d1_final4_s1_20260320_220733_949530_pid189402.json,2026-03-21T00:09:19.306252Z
0.082600,0.079700,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1_S1,"D:all_w5__bias_rule__src_abc_feature__tk_d1 | w=all_w5, b=bias_rule, s=src_abc_feature, k=tk_d1",D,SCR,D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_D1,all_w5__bias_rule__src_abc_feature__tk_d1,topk::all_w5__bias_rule__src_abc_feature::tk_d1,all_w5,bias_rule,src_abc_feature,tk_d1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,5,0.160300,0.111700,0.187400,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_abc_feature_tk_d1_s1_20260320_220733_946216_pid189400.json,2026-03-21T00:11:10.677830Z
0.082600,0.079800,P8_SCR_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1_FINAL4_S1,"D:all_w5__bias_rule__src_a_hidden_b_d_feature__tk_d1_final4 | w=all_w5, b=bias_rule, s=src_a_hidden_b_d_feature, k=tk_d1_final4",D,SCR,D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_D1_FINAL4,all_w5__bias_rule__src_a_hidden_b_d_feature__tk_d1_final4,topk::all_w5__bias_rule__src_a_hidden_b_d_feature::tk_d1_final4,all_w5,bias_rule,src_a_hidden_b_d_feature,tk_d1_final4,run_complete,KuaiRecLargeStrictPosV2_0.2,1,2,0.160400,0.113800,0.187400,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_d1_final4_s1_20260320_220734_008855_pid189397.json,2026-03-21T00:19:05.497944Z
0.082600,0.079300,P8_SCR_D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_A3_D1_FINAL4_S1,"D:mixed_2__bias_both__src_abc_feature__tk_a3_d1_final4 | w=mixed_2, b=bias_both, s=src_abc_feature, k=tk_a3_d1_final4",D,SCR,D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_A3_D1_FINAL4,mixed_2__bias_both__src_abc_feature__tk_a3_d1_final4,topk::mixed_2__bias_both__src_abc_feature::tk_a3_d1_final4,mixed_2,bias_both,src_abc_feature,tk_a3_d1_final4,run_complete,KuaiRecLargeStrictPosV2_0.2,1,3,0.161100,0.110600,0.189200,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_mixed_2_bias_both_src_abc_feature_tk_a3_d1_final4_s1_20260320_233116_425947_pid189689.json,2026-03-21T00:59:56.589079Z
0.082600,0.080700,P8_SCR_D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_DENSE_S1,"D:mixed_2__bias_both__src_abc_feature__tk_dense | w=mixed_2, b=bias_both, s=src_abc_feature, k=tk_dense",D,SCR,D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_DENSE,mixed_2__bias_both__src_abc_feature__tk_dense,topk::mixed_2__bias_both__src_abc_feature::tk_dense,mixed_2,bias_both,src_abc_feature,tk_dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,0.161600,0.113500,0.188900,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_mixed_2_bias_both_src_abc_feature_tk_dense_s1_20260320_234447_789440_pid189729.json,2026-03-21T01:16:51.974322Z
0.082600,0.080600,P8_SCR_D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_D1_FINAL4_S1,"D:mixed_2__bias_both__src_abc_feature__tk_d1_final4 | w=mixed_2, b=bias_both, s=src_abc_feature, k=tk_d1_final4",D,SCR,D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_D1_FINAL4,mixed_2__bias_both__src_abc_feature__tk_d1_final4,topk::mixed_2__bias_both__src_abc_feature::tk_d1_final4,mixed_2,bias_both,src_abc_feature,tk_d1_final4,run_complete,KuaiRecLargeStrictPosV2_0.2,1,2,0.161300,0.114000,0.186900,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_mixed_2_bias_both_src_abc_feature_tk_d1_final4_s1_20260321_001912_239024_pid189813.json,2026-03-21T01:39:02.707877Z
0.082600,0.080600,P8_SCR_D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_D1_S1,"D:mixed_2__bias_both__src_abc_feature__tk_d1 | w=mixed_2, b=bias_both, s=src_abc_feature, k=tk_d1",D,SCR,D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_D1,mixed_2__bias_both__src_abc_feature__tk_d1,topk::mixed_2__bias_both__src_abc_feature::tk_d1,mixed_2,bias_both,src_abc_feature,tk_d1,run_complete,KuaiRecLargeStrictPosV2_0.2,1,1,0.161100,0.113400,0.187900,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_scr_d_mixed_2_bias_both_src_abc_feature_tk_d1_s1_20260320_235555_101717_pid189763.json,2026-03-21T01:54:21.957474Z
0.082600,0.081300,P8_CFM_D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_DENSE_S2,"D:all_w5__bias_rule__src_abc_feature__tk_dense | w=all_w5, b=bias_rule, s=src_abc_feature, k=tk_dense",D,CFM,D_ALL_W5_BIAS_RULE_SRC_ABC_FEATURE_TK_DENSE,all_w5__bias_rule__src_abc_feature__tk_dense,topk::all_w5__bias_rule__src_abc_feature::tk_dense,all_w5,bias_rule,src_abc_feature,tk_dense,run_complete,KuaiRecLargeStrictPosV2_0.2,2,4,0.160600,0.113800,0.185100,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_cfm_d_all_w5_bias_rule_src_abc_feature_tk_dense_s2_20260321_015426_170613_pid189904.json,2026-03-21T03:12:18.997503Z
0.082600,0.080900,P8_CFM_D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_DENSE_S2,"D:all_w5__bias_rule__src_a_hidden_b_d_feature__tk_dense | w=all_w5, b=bias_rule, s=src_a_hidden_b_d_feature, k=tk_dense",D,CFM,D_ALL_W5_BIAS_RULE_SRC_A_HIDDEN_B_D_FEATURE_TK_DENSE,all_w5__bias_rule__src_a_hidden_b_d_feature__tk_dense,topk::all_w5__bias_rule__src_a_hidden_b_d_feature::tk_dense,all_w5,bias_rule,src_a_hidden_b_d_feature,tk_dense,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,0.159700,0.112500,0.183700,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_cfm_d_all_w5_bias_rule_src_a_hidden_b_d_feature_tk_dense_s2_20260321_015426_247946_pid189901.json,2026-03-21T03:17:19.606077Z
0.082600,0.080800,P8_CFM_D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_DENSE_S1,"D:mixed_2__bias_both__src_abc_feature__tk_dense | w=mixed_2, b=bias_both, s=src_abc_feature, k=tk_dense",D,CFM,D_MIXED_2_BIAS_BOTH_SRC_ABC_FEATURE_TK_DENSE,mixed_2__bias_both__src_abc_feature__tk_dense,topk::mixed_2__bias_both__src_abc_feature::tk_dense,mixed_2,bias_both,src_abc_feature,tk_dense,run_complete,KuaiRecLargeStrictPosV2_0.2,1,6,0.161400,0.113400,0.188100,20,False,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_cfm_d_mixed_2_bias_both_src_abc_feature_tk_dense_s1_20260321_015426_229300_pid189906.json,2026-03-21T03:22:02.180591Z
