best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.006,1,2.1901135444641113,1,0.0009046727067258811,0,80.92379379272461,1,0.006
0.0093,3,1.3989112377166748,1,0.000903033901781191,0,75.28055000305176,1,0.0093
0.0552,10,1.2225658893585205,1,0.0008845469223986678,0,61.40160131454468,1,0.0552
0.0873,23,1.2424228191375732,1,0.0008011506772456714,0,46.95410633087158,1,0.0873
0.0873,33,1.0841431617736816,1,0.0007012802269048485,10,40.228797912597656,1,0.0854
0.0063,1,1.4890308380126953,1,0.0012503835373572363,0,80.49628448486328,2,0.0063
0.009,3,1.0276999473571777,1,0.0012481184809356755,1,73.84532022476196,2,0.0085
0.0618,10,1.2532727718353271,1,0.0012225669035491658,0,57.03221940994263,2,0.0618
0.0876,22,1.3378586769104004,1,0.0011189966731276874,0,42.20811080932617,2,0.0876
0.0876,32,1.169975757598877,1,0.000984589330424546,10,34.48885130882263,2,0.0822
0.0034,1,1.4195518493652344,1,0.0006719149292457874,0,81.20594310760498,3,0.0034
0.0088,3,1.3534424304962158,1,0.0006706977625287277,0,76.59864950180054,3,0.0088
0.0358,10,1.1502628326416016,1,0.0006569671864304037,0,65.39061975479126,3,0.0358
0.0901,42,1.4063084125518799,1,0.0004409375849210795,0,41.772324562072754,3,0.0901
0.0901,52,1.1994524002075195,1,0.00034566937141088214,10,38.57291626930237,3,0.088
0.006,1,1.627730131149292,1,0.0009014707357587763,0,80.92774820327759,4,0.006
0.0093,3,1.3316454887390137,1,0.0008998377311502903,0,75.29620265960693,4,0.0093
0.0552,10,1.459970474243164,1,0.0008814161840183614,0,61.45041799545288,4,0.0552
0.0873,23,1.3459258079528809,1,0.0007983151089901628,0,47.01342058181763,4,0.0873
0.0873,33,1.1373438835144043,1,0.0006987981370731782,10,40.297048807144165,4,0.0853
0.006,1,1.4829185009002686,1,0.0009543149057468281,0,80.86213970184326,5,0.006
0.0096,3,1.3505580425262451,1,0.0009525861744888801,0,75.04415941238403,5,0.0096
0.0567,10,1.346684217453003,1,0.0009330847571742956,0,60.670085430145264,5,0.0567
0.0876,25,1.369084119796753,1,0.0008263029756031956,0,44.42015314102173,5,0.0876
0.0876,35,1.1345250606536865,1,0.0007157360768109169,10,38.097933292388916,5,0.0872
