stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.8100374824598324,0.5428242786510836,0.9018316463055963,0.0,0.9852106690976729,0.014899783422007292,6.513891343813004,0.9177237773619956,0.9100123424467966,2.0128675267419682
macro,macro@1,best_valid,token,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.9364635536285154,0.8799581913785034,0.8935308124820786,0.0,0.9985781202107684,0.0014228916195468515,3.5198327655140136,0.36934763193130493,0.9201481093615589,1.2982141437895052
macro,macro@1,best_valid,token,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.43298551075899616,0.48199670533048106,0.937558439615514,0.0,0.9857620274021767,0.014340305028557267,1.4459901159914432,1.03667894224399,0.9583722930770094,0.47568320293507127
macro,macro@1,best_valid,token,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8816421158677191,0.9511037383615727,0.5454052436698208,0.0,0.9919652546959749,0.008067197818761555,2.853311215084718,0.22673785010761469,0.6969368291132139,0.9685828626996297
macro,macro@1,best_valid,token,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8820667372156259,0.875499764755193,0.7177506825747092,0.0,0.9962572271639487,0.003749794536197005,2.626499294265579,0.3771006948619874,0.8118337883831395,0.9690493569304709
macro,macro@1,best_valid,token,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7036888012436481,0.9987642854657438,0.051987881961327,0.0,0.976769934024764,0.023504136732286234,2.9962928563972313,0.035173443029122266,0.3679919213075513,0.7730811644444029
mid,mid@1,best_valid,token,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.7297749457045563,0.38211626871467597,0.9780488053667543,0.0,0.9893766119263918,0.010680219111152293,4.585395224576112,1.2716146681768097,0.9798780715861914,1.8134226154299287
mid,mid@1,best_valid,token,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.935984458965113,0.8557457766426695,0.9748662901597038,0.0,0.9992709116597479,0.000729354254413789,3.422983106570678,0.41057466927615816,0.9811497176197779,1.2975499775591877
mid,mid@1,best_valid,token,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.8282212128980282,0.8026830712937207,0.7697572652130006,0.0,0.989958006290033,0.010092754642021046,2.408049213881162,0.495804131156083,0.8465048434753338,0.9098940022253805
mid,mid@1,best_valid,token,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7846002461544391,0.8929247838575839,0.4624303399783073,0.0,0.9730971830368943,0.027271321992528,2.6787743515727516,0.34628744765669733,0.6416202266522049,0.8619714721172906
mid,mid@1,best_valid,token,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.031982536775455345,0.3498597117528411,0.9712757601825186,0.0,0.9980063717673732,0.0019956181546080688,1.0495791352585233,1.3631905805113738,0.9808505067883457,0.03513640792429498
mid,mid@1,best_valid,token,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.7744126584315792,0.9141431135633972,0.4475071997606314,0.0,0.9878402283583666,0.012234306498982968,2.7424293406901916,0.30646481196687186,0.6316714665070876,0.8507792630530725
micro,micro@1,best_valid,token,final,final.expert,expert,12,ScalarGroupConditionalProductWrapper,,,,0.644428147783965,0.489601436527042,0.658858850690395,0.39086840519838195,0.9885944843068709,0.01147105742195873,5.875217238324504,1.0210178786212838,0.6872872797995287,1.6013437897389386
micro,micro@1,best_valid,token,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.8294491292656738,0.7296116039150201,0.7874605727393998,0.0,0.998429496811158,0.0015717377217029224,2.9184464156600805,0.6087629199028015,0.8405954295545499,1.1498606507368068
micro,micro@1,best_valid,token,final,final.intra.Exposure,intra,3,ScalarGroupConditionalProductWrapper,,,,0.5134465684633909,0.6266134472270872,0.6880727082320379,0.0,0.9864927518333855,0.013599300902378358,1.8798403416812617,0.7719327577372563,0.792048472154692,0.5640787096883532
micro,micro@1,best_valid,token,final,final.intra.Focus,intra,3,ScalarGroupConditionalProductWrapper,,,,0.4752667858462081,0.8221569549309719,0.5315480420391219,0.0,0.9933767277183049,0.006645303482531002,2.4664708647929157,0.4650942693622628,0.6876986946927479,0.522133931326439
micro,micro@1,best_valid,token,final,final.intra.Memory,intra,3,ScalarGroupConditionalProductWrapper,,,,0.07990609435880024,0.4065206458072916,0.8476829861240976,0.0,0.9933936936645447,0.0066282245628354755,1.2195619374218747,1.2082630631845277,0.8984553240827318,0.08778581720205146
micro,micro@1,best_valid,token,final,final.intra.Tempo,intra,3,ScalarGroupConditionalProductWrapper,,,,0.5188745205747277,0.6516455693449238,0.6902606874368853,0.0,0.9899252259535198,0.010125868045864666,1.9549367080347715,0.7311474015966832,0.7935071249579235,0.5700419245801698
