early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0779,ok,0.1417,0.0567,1
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,ok,0.1334,0.0568,2
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0822,ok,0.1436,0.0606,3
True,33,1.0,1.0,0.0,0.4206700873774342,0.0,1.7946121200213585,0.3335757255554199,-0.021686173975467682,0.0,0.24157289606333854,1.291602232304013,3.7794413383154546,0.5771012574454004,9.660038505234699,10.195732046885968,9.660038505234699,0.08406498747051887,0.9193715065249828,0.01657576721163318,0.9835608549040041,0.05059795844845655,0.9509423100694518,0.05760025747679259,0.9440272398526985,0.04415082163488157,0.956809638996122,0.0019550411261230693,0.9980468687219661,0.01857011542032789,0.9818315876120084,0.022723637250399074,0.9775326000436929,0.0,0.0,9.368580663253567,9.660038505234699,0.393538294928103,0.088,ok,0.1417,0.0606,4
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0819,ok,0.1343,0.0528,5
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818,ok,0.1431,0.0579,6
True,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797,ok,0.1427,0.059,7
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0836,ok,0.1478,0.0581,8
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0845,ok,0.1501,0.0534,9
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0864,ok,0.1269,0.0515,10
