question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S2,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S2,route_rec_full,RouteRec Full,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,860002,1,ok,overall_seen_target,0.024411111111111113,0.34516208873721255,0.0186,0.3383,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s2_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s2_20260422_014141_459575_pid384414.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S2.log,735.549706697464,,2026-04-22T01:53:52.834124Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S3,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S3,route_rec_full,RouteRec Full,2,kuaireclargestrictposv2_0_2_top02_rfmoe,3,860008,7,ok,overall_seen_target,0.025511111111111113,0.34344444444444444,0.0183,0.3358,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r02_s3_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r02_s3_20260422_014141_225992_pid384418.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S3.log,778.7361180782318,,2026-04-22T01:54:36.033467Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S5,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S5,route_rec_full,RouteRec Full,1,kuaireclargestrictposv2_0_2_top01_rfmoe,5,860005,4,ok,overall_seen_target,0.02443333333333333,0.3457630742950805,0.0185,0.3385,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s5_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s5_20260422_014141_167397_pid384420.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S5.log,781.0245263576508,,2026-04-22T01:54:38.323588Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S3,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S3,route_rec_full,RouteRec Full,1,kuaireclargestrictposv2_0_2_top01_rfmoe,3,860003,2,ok,overall_seen_target,0.025688888888888886,0.34950039624107326,0.0187,0.3405,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s3_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s3_20260422_014141_273960_pid384421.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S3.log,782.4014956951141,,2026-04-22T01:54:39.704564Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S1,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S1,route_rec_full,RouteRec Full,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,860006,5,ok,overall_seen_target,0.024589177606120963,0.3487888888888888,0.0179,0.3394,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r02_s1_20260422_014141_253546_pid384416.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S1.log,783.5427467823029,,2026-04-22T01:54:40.833249Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S2,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S2,route_rec_full,RouteRec Full,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,860007,6,ok,overall_seen_target,0.025428438576035668,0.34289404410853586,0.0182,0.3362,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r02_s2_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r02_s2_20260422_014141_125116_pid384417.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R02_S2.log,797.8421101570129,,2026-04-22T01:54:55.138161Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S1,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S1,route_rec_full,RouteRec Full,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,860001,0,ok,overall_seen_target,0.025624348057640925,0.3490876429820292,0.0187,0.3405,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s1_20260422_014141_251539_pid384415.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S1.log,812.4948654174805,,2026-04-22T01:55:09.780608Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S4,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S4,route_rec_full,RouteRec Full,1,kuaireclargestrictposv2_0_2_top01_rfmoe,4,860004,3,ok,overall_seen_target,0.025800000000000003,0.3489333333333333,0.0186,0.3398,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s4_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r01_s4_20260422_014141_391686_pid384419.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R01_S4.log,822.6851477622986,,2026-04-22T01:55:19.984050Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R04_S1,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R04_S1,route_rec_full,RouteRec Full,4,kuaireclargestrictposv2_0_2_top04_23090_results,1,860016,3,ok,overall_seen_target,0.02596666666666667,0.3476777777777778,0.0186,0.3388,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r04_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r04_s1_20260422_015523_822086_pid384981.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_topk/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s3_kuaireclargestrictposv2_0_2_topk_g4k2_c2_seed1_20260419_121502_896905_pid395277.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R04_S1.log,606.5054502487183,,2026-04-22T02:05:26.494223Z
q5,q5,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R03_S5,,Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R03_S5,route_rec_full,RouteRec Full,3,kuaireclargestrictposv2_0_2_top03_rfmoe,5,860015,0,ok,overall_seen_target,0.027109918135681147,0.3442333333333334,0.0198,0.3332,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/checkpoints/q5_kuaireclargestrictposv2_0_2_route_rec_full_r03_s5_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_q5_kuaireclargestrictposv2_0_2_route_rec_full_r03_s5_20260422_015513_624414_pid384940.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/q5/kuaireclargestrictposv2_0_2/featured_moe_n3/route/Q5_KUAIRECLARGESTRICTPOSV2_0_2_ROUTE_REC_FULL_R03_S5.log,632.1443214416504,,2026-04-22T02:05:41.930307Z
