avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
1.376851689188104,True,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1283,ok,14563.929449821571,0.3343191146850586,0.2374,0.1133,1
1.3744451194196134,True,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1282,ok,14991.40113283005,0.3247861862182617,0.2267,0.1133,2
1.3563811707852491,True,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1282,ok,15902.026466953685,0.30618739128112793,0.2275,0.1131,3
1.3871423628792834,True,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1281,ok,15853.610504865448,0.30712246894836426,0.2255,0.1128,4
1.3900012969970703,True,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.04806845604847,1.0,6.04806845604847,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.393136664997946,6.04806845604847,1.0,0.1289,ok,14185.51707716224,0.34323740005493164,0.2304,0.1133,5
