early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,0.0023,ok,0.0,0.0004,1
True,26,0.0212,ok,0.043,0.016,2
True,15,0.0054,ok,0.0115,0.0063,3
True,21,0.0087,ok,0.0229,0.0085,4
True,37,0.0175,ok,0.0229,0.0133,5
True,25,0.0442,ok,0.0315,0.0216,6
True,38,0.0572,ok,0.0372,0.0206,7
True,45,0.0144,ok,0.0258,0.0137,8
True,32,0.0191,ok,0.0344,0.0154,9
True,7,0.0047,ok,0.0029,0.0018,10
True,7,0.0034,ok,0.0057,0.0021,11
True,30,0.0147,ok,0.0229,0.0097,12
True,8,0.0021,ok,0.0057,0.0043,13
True,11,0.0048,ok,0.0,0.0002,14
False,60,0.0612,ok,0.0315,0.0224,15
True,31,0.01,ok,0.0086,0.007,16
