best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0099,1,2.561981678009033,1,0.0008896290294112468,0,81.21040630340576,1,0.0099
0.0142,3,1.571220874786377,1,0.0008880174759273184,0,75.63589715957642,1,0.0142
0.0646,10,1.5752975940704346,1,0.0008698379139680084,0,60.15951347351074,1,0.0646
0.1288,89,1.52846097946167,1,0.00010897577442745246,0,26.646060943603516,1,0.1288
0.1288,99,1.5175747871398926,1,8.898306258140555e-05,10,26.182115077972412,1,0.1288
0.0112,1,1.7992258071899414,1,0.0013988305493327392,0,80.56538724899292,2,0.0112
0.0223,3,1.5764977931976318,1,0.001396296582734668,0,73.62925815582275,2,0.0223
0.089,10,1.555100917816162,1,0.001367711491869322,0,53.724756717681885,2,0.089
0.1328,80,1.4979901313781738,1,0.0002509308678152171,0,18.81203031539917,2,0.1328
0.1328,90,1.3756496906280518,1,0.00016541864119376726,10,18.25807023048401,2,0.1325
0.0109,1,1.8105649948120117,1,0.001236976174375942,0,80.76428556442261,3,0.0109
0.0195,3,1.5151913166046143,1,0.0012347354052492068,0,74.1986174583435,3,0.0195
0.0829,10,1.717973232269287,1,0.001209457807215856,0,55.4450798034668,3,0.0829
0.1314,68,1.583728313446045,1,0.00037208752986220175,0,22.16637134552002,3,0.1314
0.1314,78,1.310129165649414,1,0.0002428438861325585,10,21.114227056503296,3,0.1304
0.0098,1,1.712799310684204,1,0.0008723271269557012,0,81.23296451568604,4,0.0098
0.0139,3,1.4931280612945557,1,0.0008707469156832553,0,75.71955299377441,4,0.0139
0.0638,10,1.597569465637207,1,0.0008529209179594927,0,60.44240713119507,4,0.0638
0.129,93,1.6583802700042725,1,9.434792719645649e-05,0,26.924909591674805,4,0.129
0.129,100,1.3439903259277344,1,8.725248026216841e-05,7,26.647003889083862,4,0.1286
0.0093,1,1.6896350383758545,1,0.0007831457963437345,0,81.34872245788574,5,0.0093
0.0129,3,1.6237521171569824,1,0.0007817271360990739,0,76.17700433731079,5,0.0129
0.0592,10,1.6939826011657715,1,0.0007657235581389143,0,62.02578544616699,5,0.0592
0.1262,93,1.4976117610931396,1,8.470237860825097e-05,0,29.133639335632324,5,0.1262
0.1262,100,1.3943119049072266,1,7.83323262872139e-05,7,28.878968715667725,5,0.1262
