early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,16,0.0802,ok,0.1876,0.1618,1
True,14,0.08,ok,0.1879,0.1613,2
True,19,0.0804,ok,0.1867,0.1615,3
True,38,0.0807,ok,0.1875,0.1616,4
True,49,0.0808,ok,0.1881,0.1619,5
True,14,0.0802,ok,0.1887,0.1615,6
True,48,0.0808,ok,0.1875,0.1615,7
True,17,0.0803,ok,0.1884,0.1617,8
True,14,0.08,ok,0.1857,0.1605,9
True,17,0.0803,ok,0.1872,0.1613,10
True,20,0.0803,ok,0.1868,0.1616,11
True,14,0.0803,ok,0.1881,0.1614,12
True,31,0.0806,ok,0.1881,0.1617,13
True,15,0.0814,ok,0.186,0.1609,14
True,23,0.0806,ok,0.1861,0.1611,15
True,25,0.0806,ok,0.1889,0.162,16
True,14,0.0798,ok,0.1869,0.1611,17
True,17,0.08,ok,0.1837,0.1597,18
True,30,0.0824,ok,0.1825,0.1587,19
True,41,0.0808,ok,0.1875,0.1615,20
