early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,10,0.0022,ok,0.0088,0.0088,1
True,4,0.0006,ok,0.0088,0.0088,2
True,5,0.0008,ok,0.0088,0.0051,3
True,6,0.001,ok,0.0088,0.0088,4
True,4,0.0006,ok,0.0088,0.0088,5
True,15,0.0021,ok,0.0088,0.0009,6
True,6,0.001,ok,0.0088,0.0088,7
True,6,0.0015,ok,0.0088,0.0088,8
True,6,0.0006,ok,0.0088,0.002,9
True,7,0.0011,ok,0.0088,0.0088,10
True,4,0.0006,ok,0.0088,0.0088,11
True,5,0.0029,ok,0.0088,0.0088,12
True,6,0.0018,ok,0.0088,0.0088,13
True,12,0.0011,ok,0.0088,0.0088,14
True,5,0.001,ok,0.0088,0.0088,15
True,4,0.0006,ok,0.0088,0.0088,16
True,6,0.001,ok,0.0088,0.0088,17
True,12,0.0011,ok,0.0088,0.0088,18
True,9,0.0022,ok,0.0088,0.0088,19
True,4,0.0006,ok,0.0088,0.0088,20
True,11,0.0038,ok,0.0,0.0,21
True,9,0.0044,ok,0.0,0.0,22
True,7,0.0029,ok,0.0,0.0,23
True,9,0.0044,ok,0.0,0.0005,24
True,7,0.0022,ok,0.0088,0.0088,25
True,9,0.0022,ok,0.0,0.0,26
True,4,0.0006,ok,0.0088,0.0017,27
True,4,0.0006,ok,0.0088,0.0017,28
True,9,0.0022,ok,0.0088,0.0088,29
True,7,0.0021,ok,0.0,0.0,30
True,7,0.0022,ok,0.0088,0.0088,31
True,4,0.0005,ok,0.0175,0.0096,32
True,5,0.0018,ok,0.0088,0.0088,33
True,5,0.0008,ok,0.0088,0.0094,34
True,7,0.0061,ok,0.0,0.0004,35
True,7,0.0061,ok,0.0,0.0004,36
True,11,0.0032,ok,0.0,0.0,37
True,7,0.0041,ok,0.0,0.0,38
True,7,0.001,ok,0.0088,0.0088,39
True,5,0.001,ok,0.0088,0.0092,40
True,8,0.0022,ok,0.0088,0.0088,41
True,6,0.0022,ok,0.0088,0.0088,42
True,5,0.0009,ok,0.0088,0.0093,43
True,8,0.0011,ok,0.0,0.0006,44
True,7,0.0041,ok,0.0,0.0,45
True,6,0.0018,ok,0.0088,0.0088,46
True,8,0.0011,ok,0.0088,0.0088,47
True,6,0.001,ok,0.0088,0.0088,48
True,5,0.0011,ok,0.0088,0.0088,49
True,4,0.0006,ok,0.0088,0.0095,50
