early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,54,0.596923828125,0.596923828125,3.269913675603871,0.2897163429687228,0.0,1.797725471763016,0.5989193916320801,0.2568354606628418,1.2391909621893227,0.07422620475896431,1.0309960509703457,3.978082769944842,0.3146720003937651,3.3627281615882603,11.07076974495969,4.257433648755999,0.0,0.0,3.1677632603600814,3.3627281615882603,0.21505614508453644,0.610761641751902,0.610761641751902,2.6002368348188387,0.5546820643354693,0.0,0.9563110398810203,0.5716117024421692,0.014503533020615578,0.9735269405025986,0.31570780113520686,0.6575294929229255,3.6374503615939444,0.42121901616897894,4.70343062322003,9.17661292880983,6.213584040514082,0.5263430673886736,0.3085122516779571,4.236982016540531,4.70343062322003,0.1861658690686337,0.5966650089328095,0.5966650089328095,3.7948911787682613,0.44218118661102096,0.0,2.0223892542682123,0.8195582032203674,-0.028955096378922462,1.1661769160950362,0.4222369884130148,1.1084964265049209,3.3947671644022868,0.6877107258477695,3.9701941031920787,10.03743783892444,4.591032786047677,0.0,0.0,3.1743907519052263,3.9701941031920787,0.32742461971465453,0.0803,ok,0.1885,0.1604,1
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0803,ok,0.1881,0.161,2
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798,ok,0.1877,0.1596,3
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798,ok,0.1879,0.1596,4
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,ok,0.1884,0.161,5
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0798,ok,0.1872,0.1597,6
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0796,ok,0.1865,0.1604,7
