run_phase,combo,best_valid_mrr20,test_mrr20,macro_n_eff_scope_norm,macro_cv_usage,macro_top1_over_scope_uniform,macro_group_n_eff_expscale_norm,macro_group_top1_over_uniform,macro_knn_js
P6_RXI_X1_FAC_GAT,RXI_X1_factored_gated_bias,0.0808,0.1614,9.484470383141073,0.5150014184417454,0.3063022549763182,1.1354725043157485,1.3069555470538095,0.10166718216549966
P6_RXI_X1_FAC_GRO,RXI_X1_factored_group_gated_bias,0.0808,0.1618,10.527879743881575,0.37393937635602426,0.2065834837918683,1.321353332869444,0.89913349307667,0.08004769352969789
P6_RXI_X1_STA_GAT,RXI_X1_standard_gated_bias,0.0812,0.162,10.509318114426346,0.3766217307222921,0.2648965136128618,1.2911345480400416,1.2075119639704945,0.09622240094191464
P6_RXI_X1_STA_GRO,RXI_X1_standard_group_gated_bias,0.0802,0.1618,9.293212177485216,0.5396898079010901,0.2479802759487837,1.3221100816432063,0.9416466987495722,0.06651973176132016
