run_name,phase,run_phase,best_valid_mrr20,best_valid_test_mrr20,expert_count,expert_scale,moe_top_k,group_top_k,topk_scope_mode,macro_n_eff,macro_n_eff_scope_norm,macro_cv_usage,macro_top1_max_frac,macro_top1_over_scope_uniform,macro_group_n_eff,macro_group_n_eff_expscale_norm,macro_group_top1_max_frac,macro_group_top1_over_uniform,macro_knn_js
KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gat_20260317_224557_758408_pid290177,P6,P6_RXI_X2_FAC_GAT,0.0799,0.1581,12.0,3.0,2.0,0.0,,9.01952853047069,4.509764265235345,0.5748447604523671,0.35093642259943125,0.7018728451988625,3.729004421759484,1.243001473919828,0.3425689144836196,1.0277067434508589,0.08886229967393237
KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395,P6,P6_RXI_X2_FAC_GRO,0.0796,0.1584,12.0,3.0,2.0,0.0,,9.476476060972717,4.738238030486358,0.5160364354838003,0.18801388021934506,0.37602776043869013,3.738379214995037,1.2461264049983456,0.3813480637272998,1.1440441911818993,0.07175630014485042
KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119,P6,P6_RXI_X2_STA_GAT,0.0798,0.1579,12.0,3.0,2.0,0.0,,8.899799701385513,4.4498998506927565,0.5902074616900133,0.2247816952929411,0.4495633905858822,3.5208901817284373,1.1736300605761458,0.3490481400192855,1.0471444200578566,0.11308807776224625
KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042,P6,P6_RXI_X2_STA_GRO,0.0792,0.1584,12.0,3.0,2.0,0.0,,9.838230712834468,4.919115356417234,0.4687550850206512,0.1810737705468189,0.3621475410936378,3.8891564125688816,1.2963854708562939,0.392932811594592,1.1787984347837759,0.06474715846920621
