early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,0.01,ok,0.0201,0.0049,1
True,36,0.0121,ok,0.0172,0.0124,2
True,20,0.0045,ok,0.0086,0.0039,3
True,19,0.0056,ok,0.0057,0.0039,4
True,20,0.0114,ok,0.0115,0.0053,5
True,14,0.0069,ok,0.0115,0.008,6
True,8,0.0011,ok,0.0029,0.001,7
True,8,0.0018,ok,0.0,0.0002,8
True,8,0.0007,ok,0.0,0.0003,9
True,20,0.0022,ok,0.0057,0.0011,10
True,19,0.0074,ok,0.0143,0.0039,11
True,8,0.0014,ok,0.0029,0.0003,12
True,8,0.0008,ok,0.0,0.0,13
True,8,0.0004,ok,0.0029,0.0006,14
True,26,0.0099,ok,0.0115,0.0102,15
True,10,0.0011,ok,0.0,0.0002,16
True,8,0.0005,ok,0.0029,0.0006,17
True,22,0.0131,ok,0.0086,0.009,18
True,13,0.005,ok,0.0143,0.0029,19
True,8,0.0011,ok,0.0,0.0001,20
