early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,0.0468,ok,0.0513,0.0454,1
True,14,0.047,ok,0.0494,0.0448,2
True,4,0.1194,ok,0.1356,0.1172,3
