early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,13,0.003,ok,0.0088,0.0088,1
True,4,0.0022,ok,0.0088,0.0029,2
True,4,0.0034,ok,0.0088,0.0022,3
True,4,0.003,ok,0.0088,0.0088,4
True,4,0.0,ok,0.0088,0.0018,5
True,4,0.0,ok,0.0,0.0,6
True,6,0.0028,ok,0.0088,0.0088,7
True,4,0.0036,ok,0.0088,0.0044,8
True,4,0.0037,ok,0.0088,0.0044,9
True,9,0.003,ok,0.0088,0.0088,10
True,4,0.001,ok,0.0088,0.002,11
True,4,0.0005,ok,0.0,0.0,12
True,5,0.0029,ok,0.0088,0.0088,13
True,8,0.0028,ok,0.0088,0.0088,14
True,4,0.0035,ok,0.0088,0.0029,15
True,5,0.0008,ok,0.0,0.0,16
True,4,0.0,ok,0.0088,0.0018,17
True,9,0.0028,ok,0.0088,0.0088,18
True,5,0.0029,ok,0.0088,0.0088,19
True,4,0.0038,ok,0.0088,0.0088,20
True,5,0.0026,ok,0.0088,0.0088,21
True,8,0.003,ok,0.0088,0.0088,22
True,6,0.0023,ok,0.0088,0.0088,23
True,4,0.003,ok,0.0088,0.0088,24
True,5,0.0028,ok,0.0088,0.0088,25
True,5,0.0027,ok,0.0088,0.0088,26
True,4,0.0,ok,0.0,0.0,27
True,4,0.0,ok,0.0088,0.0019,28
True,4,0.0034,ok,0.0088,0.0022,29
True,4,0.003,ok,0.0088,0.0088,30
True,8,0.003,ok,0.0088,0.0088,31
True,4,0.0018,ok,0.0088,0.0015,32
True,4,0.0036,ok,0.0088,0.0044,33
True,5,0.0028,ok,0.0088,0.0088,34
True,4,0.0005,ok,0.0088,0.0029,35
True,4,0.0026,ok,0.0088,0.0088,36
True,4,0.0022,ok,0.0088,0.0026,37
True,9,0.003,ok,0.0088,0.0088,38
True,4,0.0,ok,0.0088,0.002,39
True,4,0.0006,ok,0.0088,0.0018,40
True,4,0.0037,ok,0.0088,0.0044,41
True,6,0.0023,ok,0.0088,0.0088,42
True,5,0.0028,ok,0.0088,0.0088,43
True,4,0.0022,ok,0.0088,0.0028,44
True,5,0.0029,ok,0.0088,0.0088,45
True,4,0.003,ok,0.0088,0.0088,46
True,11,0.003,ok,0.0088,0.0088,47
True,5,0.0022,ok,0.0,0.0,48
True,4,0.0034,ok,0.0088,0.0022,49
True,4,0.0037,ok,0.0088,0.0044,50
