avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
4.13156270980835,True,16,0.0133,ok,0.3303,0.07191109657287598,0.3208,1
4.09424090385437,True,19,0.0137,ok,0.3326,0.0725717544555664,0.3251,2
4.09585340321064,True,16,0.013,ok,0.3315,0.0728456974029541,0.3296,3
4.084085379328046,True,14,0.0132,ok,0.3303,0.07195663452148438,0.3257,4
4.082886263728142,True,16,0.0132,ok,0.3326,0.07429218292236328,0.326,5
4.1072383139814646,True,56,0.0192,ok,0.2094,0.0997314453125,0.152,6
4.093654975295067,True,16,0.0131,ok,0.3315,0.07380890846252441,0.3287,7
4.084717303514481,True,16,0.0131,ok,0.3337,0.07723617553710938,0.3235,8
4.115844864594309,True,19,0.0135,ok,0.3315,0.08109450340270996,0.3227,9
4.143078904402883,True,19,0.0132,ok,0.3326,0.0725250244140625,0.3206,10
