best_mrr20,epoch,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0015,1,1,0.00016,0,40.87424945831299,1,0.0015
0.0068,3,1,0.00016,0,40.45181083679199,1,0.0068
0.0141,9,1,0.00016,0,39.04077768325806,1,0.0141
0.0141,10,1,0.00016,1,38.823880672454834,1,0.014
0.0141,14,1,0.00016,5,38.008217334747314,1,0.0136
