early_stopped,epochs_run,feature_ablation.feature_shuffle_delta_mrr,feature_ablation.feature_zero_delta_mrr,feature_ablation.route_change_under_feature_shuffle,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,1,0.0014999999999999944,0.0,0.020042237773820862,0.0,0.05201362445950508,0.0,1.3561836853579168,0.2716003358364105,0.2509688138961792,3.989207853908943,0.0,0.0,4.102812475278203,0.5267126313028835,0.0,0.31438836455345154,0.0,1.2880946251548546,0.47028040885925293,0.38775745034217834,3.640202401066292,0.34645009647987424,0.21339301933877838,2.722342787910052,0.6921887724819523,0.0,0.12454479185013723,0.0,1.3576307291882341,0.3609492778778076,0.27229630947113037,3.9389030635453075,0.0,0.0,2.871084602934972,0.44932847460902453,0.0469,ok,0.1263,0.086,1
