best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0203,1,8.29398250579834,1,0.0005143849983155923,0,415.3879098892212,1,0.0203
0.1212,3,7.256624460220337,1,0.0005134531953857074,0,334.33350944519043,1,0.1212
0.1976,10,7.348546028137207,1,0.0005029417421409696,0,179.19942092895508,1,0.1976
0.2021,11,7.474359035491943,1,0.0005005388533398376,0,167.7510576248169,1,0.2021
0.2021,21,7.267163991928101,1,0.00046496735410062794,10,96.60870480537415,1,0.1899
