stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalProductWrapper,both,1.0,,0.8963835457907577,0.9536904737001509,0.29369229775970046,0.0,0.9851545987569063,0.014956697073193139,3.8147618948006037,0.22035926580429077,0.47026922331977533,1.2426514549303807
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9968760533709758,0.9975993586238788,0.5619149073536058,0.0,0.9997690352986098,0.00023099137784444426,2.9927980758716366,0.04905467893020275,0.7079432715690706,1.0951802825123205
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Focus,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9909932501397284,0.9986205380987698,0.2502421073019562,0.0,0.9989907942367959,0.001009715354224009,2.9958616142963095,0.037166109132286636,0.5001614048679708,1.0887173625906557
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Memory,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.9790340498664241,0.9998291426806412,0.36206339983213887,0.0,0.994407504616639,0.005608191934951024,2.9994874280419235,0.01306791471487538,0.5747089332214259,1.0755788382077605
macro,macro@1,best_valid,token,primitive,primitive.d_cond.Tempo,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.978697824093816,0.9976360189953352,0.19061914907353605,0.0,0.9968805273787668,0.003124348318326546,2.9929080569860056,0.048678862342868376,0.46041276604902404,1.0752094564422063
macro,macro@1,best_valid,token,wrapper,wrapper.group,group,4,GroupConditionalProductWrapper,,,,0.8963835457907577,0.9536904737001509,0.29369229775970046,0.0,0.9851545987569063,0.014956697073193139,3.8147618948006037,0.22035926580429077,0.47026922331977533,1.2426514549303807
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Exposure,intra,3,GroupConditionalProductWrapper,,,,0.9968760533709758,0.9975993586238788,0.5619149073536058,0.0,0.9997690352986098,0.00023099137784444426,2.9927980758716366,0.04905467893020275,0.7079432715690706,1.0951802825123205
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Focus,intra,3,GroupConditionalProductWrapper,,,,0.9909932501397284,0.9986205380987698,0.2502421073019562,0.0,0.9989907942367959,0.001009715354224009,2.9958616142963095,0.037166109132286636,0.5001614048679708,1.0887173625906557
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Memory,intra,3,GroupConditionalProductWrapper,,,,0.9790340498664241,0.9998291426806412,0.36206339983213887,0.0,0.994407504616639,0.005608191934951024,2.9994874280419235,0.01306791471487538,0.5747089332214259,1.0755788382077605
macro,macro@1,best_valid,token,wrapper,wrapper.intra.Tempo,intra,3,GroupConditionalProductWrapper,,,,0.978697824093816,0.9976360189953352,0.19061914907353605,0.0,0.9968805273787668,0.003124348318326546,2.9929080569860056,0.048678862342868376,0.46041276604902404,1.0752094564422063
mid,mid@1,best_valid,token,primitive,primitive.b_group,group,4,GroupConditionalProductWrapper,both,1.0,,0.7985534710487131,0.9858541128631827,0.24669120020659827,0.0,0.9757771462110002,0.0245210524413803,3.943416451452731,0.11978590550590688,0.4350184001549487,1.1070301739675468
mid,mid@1,best_valid,token,primitive,primitive.d_cond.Exposure,intra,3,GroupConditionalProductWrapper,feature,1.0,,0.8836605563463892,0.9353657330775315,0.5031635354122279,0.0,0.9908384814966724,0.009203743307380767,2.8060971992325943,0.262869886670414,0.6687756902748186,0.9708003462134418
