early_stopped,epochs_run,feature_ablation.feature_shuffle_delta_mrr,feature_ablation.feature_zero_delta_mrr,feature_ablation.route_change_under_feature_shuffle,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,0.0007999999999999952,0.0,0.014365674217013805,0.0,0.1121746227145195,0.0,0.892872180886329,0.4667026400566101,-0.020959878340363503,3.9502929246825143,0.0,0.0,0.0,0.28340027882452,0.0,0.3817266821861267,0.0,0.9767925577275457,0.2800312638282776,-0.08461002260446548,3.49126892267533,0.0,0.0,0.0,0.4896165472690381,0.0765,ok,0.1808,0.1586,1
True,64,0.0015999999999999903,0.0,0.008062790729774885,0.0,0.08593099564313889,0.0,1.1897935274019282,0.10700837522745132,-0.2584962546825409,3.970679781708909,0.0,0.0,0.0,0.3371326624981021,0.0,0.8528262972831726,0.0,0.6960208977122931,0.009180785156786442,-0.22394435107707977,2.315735904051892,0.0,0.0,0.0,0.7201126340635223,0.0769,ok,0.1805,0.1557,2
True,23,0.0010000000000000009,0.0,0.012321076097008849,0.0,0.10920301079750061,0.0,1.0039117497101329,0.4876750707626343,-0.07655636221170425,3.9528607922701444,0.0,0.0,0.0,0.42347509213632034,0.0,0.5368548035621643,0.0,0.8835866246402543,0.3781414031982422,-0.022300727665424347,3.105076244769841,0.0,0.0,0.0,0.5198765994451116,0.077,ok,0.1815,0.1587,3
True,11,0.0,0.0,0.0012250334727456004,0.0,0.3736149072647095,0.0,1.2678211771407029,0.1198435127735138,0.009433521889150143,3.5100401085489517,0.0,0.0,0.0,0.6790791889243171,0.0,0.3430350422859192,0.0,1.3023761659385482,0.1708042025566101,0.040664784610271454,3.5788637931030807,0.0,0.0,0.0,0.8318598423675239,0.0629,ok,0.1047,0.0942,4
True,54,0.0007999999999999952,0.0,0.02217310585669523,0.0,0.10857871919870377,0.0,1.0405297296536606,0.22164615988731384,-0.1014707088470459,3.95339172112417,0.0,0.0,0.0,0.2969067042113545,0.0,0.3106898069381714,0.0,1.0468845975333692,0.1976592242717743,-0.11817558854818344,3.647877090933206,0.0,0.0,0.0,0.47022305961599514,0.0768,ok,0.1809,0.1576,5
True,11,0.0,0.0,0.0009731251811669287,0.0,0.3169500231742859,0.0,1.2847664176052838,0.10337001085281372,-0.006020056549459696,3.634852493769841,0.0,0.0,0.0,0.6451440363300067,0.0,0.30280616879463196,0.0,1.3100475471508481,0.14806263148784637,0.011784602887928486,3.6640384075910157,0.0,0.0,0.0,0.7837315554819385,0.0644,ok,0.1107,0.1,6
