early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.0033,ok,0.0068,0.0022,1
True,5,0.0034,ok,0.0068,0.0023,2
True,6,0.0032,ok,0.0071,0.0022,3
True,7,0.003,ok,0.0055,0.0021,4
True,5,0.0031,ok,0.0068,0.0022,5
True,6,0.0034,ok,0.0063,0.0022,6
True,6,0.0031,ok,0.0065,0.0021,7
True,5,0.0033,ok,0.0076,0.0026,8
False,18,0.0098,ok,0.0194,0.0095,9
True,5,0.0034,ok,0.0068,0.0023,10
True,6,0.0032,ok,0.0065,0.0022,11
True,6,0.0028,ok,0.006,0.0022,12
True,4,0.0002,ok,0.0008,0.0003,13
True,4,0.0002,ok,0.0008,0.0003,14
True,4,0.0002,ok,0.0011,0.0002,15
True,5,0.003,ok,0.0049,0.0022,16
True,8,0.0032,ok,0.0065,0.0022,17
True,4,0.0002,ok,0.0008,0.0002,18
True,6,0.0031,ok,0.0065,0.0021,19
True,4,0.0002,ok,0.0005,0.0002,20
False,18,0.0251,ok,0.0382,0.0234,21
False,18,0.0256,ok,0.0385,0.0253,22
False,18,0.0245,ok,0.0387,0.0244,23
True,12,0.0033,ok,0.0076,0.0023,24
False,18,0.0239,ok,0.0387,0.0236,25
True,8,0.003,ok,0.0074,0.0024,26
True,6,0.0041,ok,0.006,0.0026,27
True,4,0.003,ok,0.0063,0.0021,28
True,13,0.0033,ok,0.0085,0.0025,29
True,10,0.0072,ok,0.0104,0.0056,30
False,18,0.0248,ok,0.0385,0.0237,31
True,8,0.0033,ok,0.0068,0.0022,32
True,4,0.003,ok,0.0057,0.0021,33
True,11,0.0033,ok,0.0087,0.0025,34
True,8,0.0033,ok,0.0068,0.0027,35
True,5,0.0032,ok,0.0071,0.0023,36
False,18,0.0057,ok,0.0106,0.0047,37
True,5,0.0029,ok,0.0052,0.0022,38
True,16,0.0057,ok,0.0074,0.004,39
False,18,0.025,ok,0.0409,0.0256,40
True,8,0.003,ok,0.0068,0.0024,41
True,7,0.0033,ok,0.0068,0.0022,42
True,5,0.0032,ok,0.0079,0.0026,43
True,11,0.0065,ok,0.009,0.0041,44
False,18,0.0034,ok,0.0079,0.0023,45
True,10,0.0033,ok,0.0052,0.0022,46
True,5,0.0033,ok,0.0076,0.0024,47
True,8,0.0034,ok,0.0079,0.0025,48
True,5,0.0034,ok,0.0068,0.0023,49
False,18,0.0253,ok,0.0415,0.0252,50
