early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,16,0.2197,ok,0.3579,0.2201,1
True,8,0.2225,ok,0.3748,0.2233,2
False,16,0.2115,ok,0.3488,0.2111,3
True,4,0.1385,ok,0.1841,0.1417,4
True,9,0.2224,ok,0.3664,0.2243,5
True,11,0.2232,ok,0.3641,0.2245,6
True,4,0.2337,ok,0.2374,0.2342,7
False,16,0.2244,ok,0.3597,0.2247,8
True,4,0.2353,ok,0.236,0.2356,9
True,7,0.2139,ok,0.3525,0.2154,10
True,7,0.2074,ok,0.3434,0.2096,11
True,4,0.1485,ok,0.1938,0.1515,12
False,16,0.2219,ok,0.3604,0.2231,13
True,9,0.2232,ok,0.3689,0.2253,14
True,6,0.2357,ok,0.237,0.2359,15
False,16,0.2162,ok,0.3544,0.216,16
True,9,0.2074,ok,0.3441,0.2075,17
False,16,0.2208,ok,0.3585,0.2214,18
True,7,0.2172,ok,0.3588,0.2176,19
True,11,0.2238,ok,0.3666,0.2242,20
True,7,0.2356,ok,0.2377,0.2357,21
True,5,0.2355,ok,0.2361,0.2357,22
True,7,0.2357,ok,0.2372,0.2359,23
True,4,0.233,ok,0.2373,0.2335,24
True,6,0.2355,ok,0.2364,0.2357,25
True,5,0.2354,ok,0.2374,0.2355,26
True,4,0.2354,ok,0.237,0.2357,27
True,4,0.1962,ok,0.2221,0.2002,28
True,5,0.2355,ok,0.2364,0.2357,29
True,7,0.2357,ok,0.2372,0.236,30
True,4,0.2355,ok,0.2365,0.2357,31
True,4,0.2132,ok,0.229,0.2149,32
True,4,0.2194,ok,0.2322,0.221,33
True,4,0.2353,ok,0.2358,0.2356,34
True,4,0.1299,ok,0.173,0.1331,35
True,4,0.2354,ok,0.2361,0.2356,36
True,5,0.2354,ok,0.2361,0.2357,37
False,16,0.2029,ok,0.3432,0.2044,38
True,7,0.2357,ok,0.2373,0.2359,39
True,4,0.2313,ok,0.2368,0.2319,40
True,4,0.1817,ok,0.2153,0.1855,41
True,5,0.2355,ok,0.2374,0.2358,42
True,10,0.2259,ok,0.3774,0.2271,43
True,4,0.2354,ok,0.236,0.2356,44
True,4,0.2214,ok,0.2331,0.2228,45
False,16,0.2242,ok,0.3599,0.2245,46
False,16,0.2031,ok,0.3422,0.204,47
True,11,0.2236,ok,0.3648,0.2249,48
True,6,0.2356,ok,0.2374,0.2358,49
False,16,0.2134,ok,0.3507,0.213,50
