early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0798,ok,0.1881,0.1613,1
True,15,0.0796,ok,0.1877,0.1606,2
True,17,0.0798,ok,0.1881,0.1614,3
True,14,0.0788,ok,0.185,0.1597,4
True,17,0.0798,ok,0.188,0.1613,5
True,14,0.0793,ok,0.184,0.1598,6
True,15,0.0796,ok,0.1876,0.1604,7
True,17,0.0795,ok,0.1836,0.1595,8
True,17,0.0798,ok,0.1881,0.1613,9
True,50,0.0798,ok,0.1876,0.1613,10
True,17,0.0798,ok,0.1881,0.1614,11
True,44,0.0797,ok,0.1881,0.1614,12
True,33,0.0798,ok,0.1882,0.1612,13
True,29,0.0798,ok,0.1877,0.1613,14
True,14,0.0795,ok,0.1865,0.1601,15
True,17,0.0798,ok,0.1881,0.1613,16
True,31,0.0799,ok,0.1874,0.1613,17
True,36,0.0799,ok,0.1875,0.1611,18
True,22,0.0798,ok,0.1881,0.1615,19
True,15,0.0796,ok,0.1879,0.1606,20
