stage,dataset,model,family,job_id,parent_job_id,run_phase,runtime_seed,gpu_id,status,valid_score,test_score,best_valid_mrr20,test_mrr20,result_path,log_path,elapsed_sec,error,timestamp_utc
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C1_SEED1,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C1_SEED1,810001,resume,ok,0.022122222222222224,0.01662222222222222,0.0169,0.0119,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c1_seed1_20260418_125236_691270_pid627102.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C1_SEED1.log,0.0,,2026-04-18T12:53:56.769941Z
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C1_SEED3,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C1_SEED3,810003,resume,ok,0.019077777777777777,0.010722222222222222,0.0161,0.0097,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c1_seed3_20260418_125236_689406_pid627105.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C1_SEED3.log,0.0,,2026-04-18T12:53:56.771132Z
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C1_SEED4,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C1_SEED4,810004,resume,ok,0.016355555555555554,0.0073999999999999995,0.0098,0.004,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c1_seed4_20260418_125236_679456_pid627107.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C1_SEED4.log,0.0,,2026-04-18T12:53:56.772093Z
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C2_SEED1,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C2_SEED1,810005,resume,ok,0.017158724700085348,0.010055555555555555,0.0105,0.0046,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c2_seed1_20260418_125236_694946_pid627109.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C2_SEED1.log,0.0,,2026-04-18T12:53:56.773002Z
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C2_SEED2,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C2_SEED2,810006,resume,ok,0.019455555555555556,0.010682835074337906,0.0159,0.0095,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c2_seed2_20260418_125236_677972_pid627110.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C2_SEED2.log,0.0,,2026-04-18T12:53:56.773984Z
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C2_SEED3,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C2_SEED3,810007,resume,ok,0.02078888888888889,0.012433333333333334,0.0167,0.0103,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c2_seed3_20260418_125236_649372_pid627112.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C2_SEED3.log,0.0,,2026-04-18T12:53:56.774903Z
stage3,beauty,fearec,baseline,S3_BEAUTY_FEAREC_C2_SEED4,S2_BEAUTY_FEAREC,S3_BEAUTY_FEAREC_C2_SEED4,810008,resume,ok,0.021280329199054846,0.013084588768669313,0.0165,0.0103,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FEARec_s3_beauty_fearec_c2_seed4_20260418_125236_859133_pid627111.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fearec/baseline/S3_BEAUTY_FEAREC_C2_SEED4.log,0.0,,2026-04-18T12:53:56.775800Z
stage3,beauty,fame,baseline,S3_BEAUTY_FAME_C1_SEED3,S2_BEAUTY_FAME,S3_BEAUTY_FAME_C1_SEED3,810015,7,ok,0.022644444444444446,0.02124444444444444,0.0161,0.0112,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FAME_s3_beauty_fame_c1_seed3_20260418_125400_654074_pid627855.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fame/baseline/S3_BEAUTY_FAME_C1_SEED3.log,19.23006296157837,,2026-04-18T12:54:16.028000Z
stage3,beauty,fame,baseline,S3_BEAUTY_FAME_C1_SEED2,S2_BEAUTY_FAME,S3_BEAUTY_FAME_C1_SEED2,810014,6,ok,0.023123410017973925,0.02439258518738187,0.0168,0.0165,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FAME_s3_beauty_fame_c1_seed2_20260418_125400_775862_pid627854.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fame/baseline/S3_BEAUTY_FAME_C1_SEED2.log,19.431062698364258,,2026-04-18T12:54:16.227182Z
stage3,beauty,fame,baseline,S3_BEAUTY_FAME_C1_SEED1,S2_BEAUTY_FAME,S3_BEAUTY_FAME_C1_SEED1,810013,5,ok,0.023576149889024862,0.029772815170921136,0.0195,0.0214,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/beauty_FAME_s3_beauty_fame_c1_seed1_20260418_125400_754109_pid627853.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment/stage3/beauty/fame/baseline/S3_BEAUTY_FAME_C1_SEED1.log,22.834217071533203,,2026-04-18T12:54:19.629939Z
