early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0803,ok,0.1877,0.1613,1
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0795,ok,0.1867,0.1607,2
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801,ok,0.189,0.1614,3
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0803,ok,0.188,0.1616,4
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0802,ok,0.1882,0.1614,5
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0794,ok,0.1866,0.1607,6
True,33,1.0,1.0,0.0,0.06282482111899979,0.0,1.5710867243484978,0.3332749605178833,0.1637280136346817,0.0,0.028242192656281112,0.5376697010769251,1.9984062507370197,0.5156174840648191,4.08326600077132,5.976412230701788,4.08326600077132,0.0,1.0,0.0,1.0,0.0,1.0,0.0017380913402528604,0.9982634182657629,0.0010585408190384262,0.9989420219489459,0.002789264596418316,0.9972146217878517,0.0,0.0,7.452105637888297,4.08326600077132,0.29938004371687393,0.0804,ok,0.1871,0.1615,7
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0802,ok,0.1886,0.1612,8
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801,ok,0.1894,0.1615,9
True,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0803,ok,0.1883,0.1615,10
