early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,19,0.2277,ok,0.2843,0.2318,1
True,18,0.2154,ok,0.2651,0.2151,2
True,31,0.2332,ok,0.2914,0.233,3
True,17,0.2205,ok,0.2774,0.222,4
True,37,0.2084,ok,0.2476,0.2079,5
True,26,0.2325,ok,0.2899,0.2331,6
True,17,0.2237,ok,0.2803,0.2245,7
True,18,0.2263,ok,0.2829,0.2283,8
True,89,0.2322,ok,0.2989,0.232,9
True,18,0.2277,ok,0.2869,0.2282,10
True,23,0.2109,ok,0.2598,0.2135,11
True,48,0.2358,ok,0.2922,0.2335,12
True,78,0.235,ok,0.2899,0.2336,13
True,38,0.2346,ok,0.297,0.2342,14
True,17,0.222,ok,0.2774,0.2248,15
True,19,0.2283,ok,0.2885,0.2321,16
True,18,0.2129,ok,0.2667,0.2197,17
True,69,0.2324,ok,0.2976,0.2316,18
True,17,0.2235,ok,0.2821,0.2256,19
True,28,0.2005,ok,0.2439,0.2033,20
