early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,0.0798,ok,0.1886,0.162,1
True,17,0.0796,ok,0.1885,0.1619,2
True,15,0.0793,ok,0.1864,0.1609,3
True,15,0.0793,ok,0.1861,0.1606,4
True,15,0.0789,ok,0.1854,0.1603,5
True,25,0.0799,ok,0.1893,0.162,6
True,25,0.08,ok,0.1891,0.1621,7
True,14,0.0791,ok,0.1868,0.1611,8
True,28,0.0718,ok,0.1724,0.1401,9
True,15,0.0792,ok,0.1859,0.1604,10
True,25,0.0798,ok,0.1885,0.1617,11
True,25,0.0798,ok,0.1884,0.1617,12
True,37,0.0799,ok,0.188,0.1617,13
True,14,0.0791,ok,0.1842,0.1604,14
True,25,0.08,ok,0.1889,0.1621,15
True,25,0.0798,ok,0.1884,0.1618,16
True,15,0.079,ok,0.1853,0.1605,17
True,25,0.0801,ok,0.1889,0.1621,18
True,15,0.0796,ok,0.187,0.1615,19
True,17,0.0796,ok,0.1881,0.162,20
