avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
9.371640742908825,True,55,0.0187,ok,0.2553,0.09912657737731934,0.2086,1
9.371000212592048,True,37,0.0171,ok,0.2721,0.0997467041015625,0.2275,2
9.392957508563995,True,20,0.0138,ok,0.2452,0.09987974166870117,0.2136,3
9.385640642378066,True,45,0.0195,ok,0.224,0.11088109016418457,0.1616,4
9.350067341581305,True,47,0.0181,ok,0.2576,0.09905433654785156,0.2251,5
9.379475955305429,True,29,0.0187,ok,0.2553,0.10644960403442383,0.2147,6
9.360104924754092,True,38,0.0179,ok,0.2688,0.09911537170410156,0.2215,7
9.348086673563177,True,55,0.0194,ok,0.2497,0.09811019897460938,0.1889,8
9.352617655860053,True,45,0.0183,ok,0.2576,0.09945845603942871,0.2102,9
9.340168150266011,True,60,0.0183,ok,0.2576,0.09997105598449707,0.2201,10
