avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
0.302606557544909,True,19,0.0129,ok,0.0057,0.023029088973999023,0.0063,1
0.25537730966295513,True,28,0.0134,ok,0.0115,0.021630525588989258,0.0072,2
0.26431297659873965,True,40,0.022,ok,0.0172,0.028751373291015625,0.0068,3
0.25719742671303125,True,46,0.0216,ok,0.0143,0.02413034439086914,0.0053,4
0.2682384511698847,True,46,0.0217,ok,0.0201,0.021161317825317383,0.0056,5
0.25388895764070396,True,17,0.0131,ok,0.0143,0.02023768424987793,0.0096,6
0.2709483442635372,True,58,0.0225,ok,0.0143,0.03572702407836914,0.0065,7
0.2600983451394474,True,17,0.0131,ok,0.0143,0.020112991333007812,0.0096,8
0.25048127174377444,True,15,0.0099,ok,0.0086,0.023847341537475586,0.005,9
0.25711810177770156,True,58,0.0202,ok,0.0115,0.02393031120300293,0.006,10
