avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
31.38435161113739,True,62,0.0831,ok,0.151,0.19194293022155762,0.0578,1
31.508604244447092,True,71,0.0758,ok,0.1529,0.21521377563476562,0.058,2
31.565325187785284,True,56,0.0763,ok,0.1473,0.1946544647216797,0.0563,3
31.553677949412116,True,58,0.0822,ok,0.1492,0.18829631805419922,0.0586,4
31.71415423495429,True,56,0.0796,ok,0.1459,0.2134854793548584,0.0564,5
31.72876623017447,True,35,0.0773,ok,0.145,0.1942436695098877,0.0557,6
31.71692578091341,True,85,0.086,ok,0.1543,0.21484804153442383,0.0577,7
31.779443498315484,True,58,0.0844,ok,0.1492,0.20256662368774414,0.0579,8
31.609783738851547,True,56,0.079,ok,0.145,0.19026970863342285,0.0563,9
31.55002728189741,True,35,0.0807,ok,0.1454,0.19286632537841797,0.0584,10
31.607781737191335,True,35,0.0767,ok,0.1445,0.19206833839416504,0.0558,11
31.28463880079133,True,56,0.0765,ok,0.1473,0.19016242027282715,0.0565,12
