early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,0.0097,ok,0.0187,0.0097,1
True,11,0.0085,ok,0.016,0.0087,2
True,11,0.0097,ok,0.0184,0.0097,3
True,11,0.0098,ok,0.0181,0.0094,4
