model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FAME,0.008800,0.000000,0.008800,0.000000,0.008800,0.000000,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G,1,7,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G,manual,manual_bank,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_s1_20260409_080419_482933_pid488184.json,2026-04-09T08:05:06.174316Z
FAME,0.009700,0.008800,0.009700,0.008800,0.009700,0.008800,P23_SH_C10_MFAME_AB_FAME_STAGEH_REC1_S1,SH_AMAZON_BEAUTY_FAME_AB_FAME_STAGEH_REC1_S1,amazon_beauty,AB_FAME_STAGEH_REC1,1,7,run_complete,5,False,True,AB_FAME_STAGEH_REC1,manual,stageh_manual_bank,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_ab_fame_stageh_rec1_s1_20260409_080511_046741_pid488246.json,2026-04-09T08:06:11.251903Z
FAME,0.009700,0.008800,0.009700,0.008800,0.004900,0.005100,P23_SH_C10_MFAME_AB_FAME_STAGEH_REC2_S1,SH_AMAZON_BEAUTY_FAME_AB_FAME_STAGEH_REC2_S1,amazon_beauty,AB_FAME_STAGEH_REC2,1,7,run_complete,5,False,True,AB_FAME_STAGEH_REC2,manual,stageh_manual_bank,amazon_beauty,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_ab_fame_stageh_rec2_s1_20260409_080616_120412_pid488383.json,2026-04-09T08:06:39.287280Z
FAME,0.009700,0.008800,0.009700,0.008800,0.006600,0.004400,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_LRHI_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_LRHI_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_LRHI,1,7,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_LRHI,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_lrhi_s1_20260409_080644_346516_pid488575.json,2026-04-09T08:08:15.395147Z
FAME,0.009700,0.008800,0.009700,0.008800,0.003500,0.000000,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_DROP_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_DROP_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_DROP,1,7,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_DROP,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_drop_s1_20260409_080820_677329_pid488749.json,2026-04-09T08:09:08.465415Z
FAME,0.009700,0.008800,0.009700,0.008800,0.008800,0.000000,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_SHIFTUP_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_SHIFTUP_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_SHIFTUP,1,7,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_SHIFTUP,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_shiftup_s1_20260409_080913_751272_pid489042.json,2026-04-09T08:09:32.497464Z
FAME,0.011100,0.008800,0.011100,0.008800,0.011100,0.000000,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_SHIFTDN_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_SHIFTDN_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_SHIFTDN,1,7,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_SHIFTDN,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_shiftdn_s1_20260409_080937_505726_pid489224.json,2026-04-09T08:10:17.552170Z
FAME,0.018200,0.008800,0.018200,0.008800,0.018200,0.000800,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_WDLO_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_WDLO_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_WDLO,1,4,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_WDLO,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_wdlo_s1_20260409_080852_772101_pid488888.json,2026-04-09T08:10:18.560801Z
FAME,0.018200,0.008800,0.018200,0.008800,0.000600,0.000800,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_STRUCTS_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_STRUCTS_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_STRUCTS,1,7,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_STRUCTS,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_structs_s1_20260409_081022_399682_pid489337.json,2026-04-09T08:11:08.621016Z
FAME,0.018200,0.008800,0.018200,0.008800,0.004400,0.002200,P23_SH_C10_MFAME_MANUAL_AB_FAME_RECOVER_G_STRUCTL_S1,SH_AMAZON_BEAUTY_FAME_MANUAL_AB_FAME_RECOVER_G_STRUCTL_S1,amazon_beauty,MANUAL_AB_FAME_RECOVER_G_STRUCTL,1,4,run_complete,5,False,True,MANUAL_AB_FAME_RECOVER_G_STRUCTL,stageh_screen_variant,manual_bank_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/amazon_beauty/FAME/amazon_beauty_FAME_p23_sh_c10_mfame_manual_ab_fame_recover_g_structl_s1_20260409_081023_499555_pid489351.json,2026-04-09T08:11:16.634051Z
