avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
18.428351752898273,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187,ok,12089.893643152891,0.22382330894470215,0.355,0.3395,1
18.311910822987556,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,12287.148617750987,0.2202301025390625,0.3595,0.3398,2
18.27277680004344,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,13112.954483906002,0.2063608169555664,0.3539,0.3409,3
18.289670509450577,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,ok,13311.596464561166,0.20328140258789062,0.3561,0.3405,4
18.26809075299431,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0185,ok,12219.839173126615,0.22144317626953125,0.3561,0.3397,5
18.18567755643059,True,17,1.0,1.0,0.0,0.41661842415981765,0.0,2.3095556677333517,0.30874359607696533,0.11704700440168381,0.0,0.11517962579799008,1.0262668380039963,2.960721837173337,0.46733668341708545,5.731196859817091,12.781501382352964,5.731196859817091,0.0,1.0,0.02733749210851538,0.9732165635424765,0.039122519066552494,0.9616328835653134,0.04288995725899364,0.958016807062116,0.006589425090518329,0.9934322375633986,0.026335961275626745,0.9740182245515423,0.03314954371205668,0.9673938810994219,0.8988702121796638,0.5648151142893469,9.539296495427266,5.731196859817091,0.18949076089106953,0.0191,ok,12152.430343315287,0.2226715087890625,0.3572,0.3384,6
18.227638525121353,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187,ok,12537.751076223227,0.21582818031311035,0.3539,0.3394,7
18.24598729610443,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,13295.862067188124,0.2035219669342041,0.3617,0.3403,8
18.25910636957954,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,ok,13246.237150616633,0.2042844295501709,0.3561,0.3396,9
18.298501379349652,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,ok,11161.62396716159,0.24243783950805664,0.3561,0.3406,10
