early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,5,0.0855,ok,0.0789,0.0789,1
True,6,0.0971,ok,0.0789,0.075,2
True,5,0.0725,ok,0.0789,0.0729,3
True,6,0.0858,ok,0.0789,0.0789,4
True,5,0.0936,ok,0.0789,0.0789,5
True,5,0.0881,ok,0.0702,0.0648,6
True,7,0.0863,ok,0.0789,0.0789,7
True,5,0.09,ok,0.0789,0.0746,8
True,6,0.0863,ok,0.0789,0.0789,9
True,5,0.0871,ok,0.0877,0.0709,10
True,5,0.0793,ok,0.0877,0.061,11
True,5,0.0892,ok,0.0789,0.0713,12
True,5,0.0726,ok,0.0789,0.0721,13
True,5,0.0794,ok,0.0789,0.0726,14
True,5,0.0846,ok,0.0702,0.0702,15
True,8,0.0964,ok,0.0789,0.0746,16
True,5,0.0907,ok,0.0789,0.068,17
True,5,0.0881,ok,0.0877,0.0716,18
True,8,0.0863,ok,0.0789,0.0789,19
True,5,0.0725,ok,0.0789,0.0731,20
