stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,token,final,final.expert,expert,16,FlatJointWrapper,,,,0.8911621321987763,0.9892031607396411,0.03452535359150145,0.7275895720061342,0.9285067210837292,0.07417765956858646,15.827250571834258,0.10447341948747635,0.0948675189920326,2.470826077421484
macro,macro@1,best_valid,token,final,final.group,group,4,FlatJointWrapper,,,,0.9433955401797207,0.9972378229122917,0.07911802853437096,0.0,0.9804849157994868,0.019708017656336303,3.9889512916491667,0.05262932926416397,0.3093385214007782,1.3078239176568
macro,macro@1,best_valid,token,final,final.intra.Exposure,intra,4,FlatJointWrapper,,,,0.8447497270914738,0.9905239891229739,0.07726514730405783,0.0,0.9476275700315936,0.053793712532740866,3.9620959564918956,0.09780898690223694,0.3079488604780434,1.1710717832244766
macro,macro@1,best_valid,token,final,final.intra.Focus,intra,4,FlatJointWrapper,,,,0.8675606523937973,0.9959019964796918,0.048483725526527056,0.0,0.9511879411211442,0.05004361122887756,3.983607985918767,0.06414734572172165,0.2863627941448953,1.2026944403430146
macro,macro@1,best_valid,token,final,final.intra.Memory,intra,4,FlatJointWrapper,,,,0.862494701348155,0.9952537855580492,0.04156630226669137,0.0,0.9493640574516939,0.05196293175335715,3.981015142232197,0.06905660778284073,0.28117472670001853,1.1956715409747314
macro,macro@1,best_valid,token,final,final.intra.Tempo,intra,4,FlatJointWrapper,,,,0.8618500406491636,0.987920869363883,0.08134148601074671,0.0,0.9508380847754687,0.050411488791915864,3.951683477455532,0.1105751171708107,0.31100611450806004,1.194777851482884
mid,mid@1,best_valid,session,final,final.expert,expert,16,FlatJointWrapper,,,,0.854893735333767,0.9839962060006515,0.07523933049224878,0.7149031088805242,0.9234113613179868,0.07968046519677964,15.743939296010424,0.1275305300951004,0.13303687233648323,2.3702687292998426
mid,mid@1,best_valid,session,final,final.group,group,4,FlatJointWrapper,,,,0.9250723095833542,0.9946195079503917,0.09369402754616758,0.0,0.9794884792223789,0.020724803563212532,3.9784780318015667,0.07355019450187683,0.3202705206596257,1.2824225264035576
mid,mid@1,best_valid,session,final,final.intra.Exposure,intra,4,FlatJointWrapper,,,,0.7778451324891786,0.9875410268363777,0.07479463899697365,0.0,0.9439077607269799,0.05772682870497726,3.9501641073455107,0.11232130229473114,0.30609597924773024,1.0783223209943025
mid,mid@1,best_valid,session,final,final.intra.Focus,intra,4,FlatJointWrapper,,,,0.8262558030289994,0.9913957623148477,0.09134704465443762,0.0,0.9436546602056253,0.05799500582067389,3.965583049259391,0.09316061437129974,0.3185102834908282,1.1454337605816889
mid,mid@1,best_valid,session,final,final.intra.Memory,intra,4,FlatJointWrapper,,,,0.8271005252154132,0.993655422717145,0.06281267370761534,0.0,0.948101776253649,0.0532934235723201,3.97462169086858,0.07990679889917374,0.2971095052807115,1.1466047941854272
mid,mid@1,best_valid,session,final,final.intra.Tempo,intra,4,FlatJointWrapper,,,,0.8425769503500768,0.9951030197432018,0.06318324995367797,0.0,0.9493091889091679,0.052020728472878475,3.9804120789728072,0.07015056163072586,0.2973874374652585,1.1680596750799055
