early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,37,0.0658,ok,0.1241,0.0806,1
True,37,0.0707,ok,0.1194,0.0717,2
True,21,0.0633,ok,0.1265,0.0688,3
True,63,0.064,ok,0.1452,0.0732,4
True,31,0.0677,ok,0.1194,0.0699,5
True,32,0.068,ok,0.1569,0.0828,6
True,84,0.0527,ok,0.1124,0.0507,7
True,21,0.0508,ok,0.1335,0.0715,8
True,17,0.0601,ok,0.1241,0.0567,9
True,25,0.0629,ok,0.1101,0.0679,10
True,30,0.0577,ok,0.1335,0.0539,11
True,39,0.0631,ok,0.1569,0.0744,12
True,18,0.0673,ok,0.1241,0.0686,13
True,26,0.0672,ok,0.1218,0.0669,14
True,26,0.0575,ok,0.1358,0.0554,15
True,28,0.064,ok,0.1358,0.0679,16
True,37,0.0694,ok,0.1218,0.0709,17
True,21,0.0659,ok,0.1311,0.0755,18
True,53,0.0581,ok,0.1429,0.0578,19
True,17,0.0527,ok,0.1241,0.0688,20
