question,stage,dataset,model,family,panel_family,variant_group,variant_label,variant_order,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc,best_valid_ndcg20,test_ndcg20,best_valid_hit10,test_hit10,best_valid_seen_mrr20,test_seen_mrr20
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_org,Flat Scalar Bag,4,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FLAT_RANDOM_R01_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FLAT_RANDOM_R01_S1,flat_random,Flattened Scalar Bag,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960015,3,ok,overall_seen_target,0.025633333333333334,0.3495061387559053,0.0187,0.3405,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_flat_random_r01_s1_20260421_091129_131463_pid241318.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FLAT_RANDOM_R01_S1.log,783.8586823940277,,2026-04-21T09:24:29.134701Z,0.0261,0.3496,0.0341,0.3651,0.01865245617132785,0.3405488386316369
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_org,Family Prior Intact,1,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FULL_SEMANTIC_R01_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FULL_SEMANTIC_R01_S1,full_semantic,Family Prior Intact,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960012,5,ok,overall_seen_target,0.025796264361866668,0.34807777777777776,0.0186,0.3399,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_full_semantic_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_full_semantic_r01_s1_20260421_091036_344206_pid241164.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FULL_SEMANTIC_R01_S1.log,955.8212451934814,,2026-04-21T09:26:28.355075Z,0.026,0.3491,0.036,0.3583,0.018607970773213828,0.33986937339769097
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,temporal,Correct Temporal Roles,0,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1,original_scope,Correct Temporal Roles,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960016,6,ok,overall_seen_target,0.024522222222222227,0.34504444444444443,0.0187,0.3384,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r01_s1_20260421_091220_020377_pid241442.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R01_S1.log,886.213541507721,,2026-04-21T09:27:02.358947Z,0.0256,0.3462,0.0315,0.3516,0.01866406624534673,0.33835754198546775
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,temporal,Identical scope,6,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_IDENTICAL_SCOPE_R01_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_IDENTICAL_SCOPE_R01_S1,identical_scope,All Stages Same Scope,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960017,0,ok,overall_seen_target,0.026418061316744876,0.3489666666666667,0.019,0.341,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_identical_scope_r01_s1_20260421_091924_188917_pid242011.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_IDENTICAL_SCOPE_R01_S1.log,761.3077952861786,,2026-04-21T09:32:01.680485Z,0.0267,0.3498,0.0375,0.3583,0.018963843452779124,0.3409501659075864
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,single_view,Single-view,1,STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MID_R01_S1,,STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MID_R01_S1,single_view_mid,Single View (Mid),1,foursquare_top01_rfmoe,1,960040,6,ok,overall_seen_target,0.2670666666666667,0.22952438269969555,0.2018,0.1701,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_single_view_mid_r01_s1_20260421_092706_432258_pid242759.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MID_R01_S1.log,322.4624674320221,,2026-04-21T09:32:24.827031Z,0.2539,0.219,0.367,0.3297,0.2018162135105877,0.17011496564485043
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,temporal_decomp,temporal,Final 3-stage,1,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FINAL_THREE_STAGE_R02_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FINAL_THREE_STAGE_R02_S1,final_three_stage,Final Three-Stage,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,960026,7,ok,overall_seen_target,0.025295921240330824,0.34386666666666665,0.0183,0.3423,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_final_three_stage_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_final_three_stage_r02_s1_20260421_092351_016857_pid242399.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FINAL_THREE_STAGE_R02_S1.log,749.3682634830475,,2026-04-21T09:36:16.348804Z,0.0269,0.3538,0.0341,0.3718,0.018314263328497678,0.3423
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,cue_org,Family Prior Intact,1,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FULL_SEMANTIC_R02_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FULL_SEMANTIC_R02_S1,full_semantic,Family Prior Intact,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,960031,4,ok,overall_seen_target,0.02559381090601787,0.3436888888888889,0.0184,0.3359,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_full_semantic_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_full_semantic_r02_s1_20260421_092355_689991_pid242419.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_FULL_SEMANTIC_R02_S1.log,770.5693688392639,,2026-04-21T09:36:42.208606Z,0.0271,0.3447,0.0341,0.3516,0.018440754753129868,0.33585340386592394
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,temporal,Scope swap,7,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_SCOPE_SWAP_R01_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_SCOPE_SWAP_R01_S1,scope_swap,Wrong Temporal Scope Assignment,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960018,2,ok,overall_seen_target,0.025577777777777783,0.3425695496814434,0.0188,0.336,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_scope_swap_r01_s1_20260421_092255_985322_pid242286.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_SCOPE_SWAP_R01_S1.log,851.7609345912933,,2026-04-21T09:37:03.889882Z,0.0262,0.343,0.0356,0.3527,0.018774103737489525,0.336049323549029
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,temporal,Correct Temporal Roles,0,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R02_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R02_S1,original_scope,Correct Temporal Roles,2,kuaireclargestrictposv2_0_2_top02_rfmoe,1,960035,3,ok,overall_seen_target,0.02536666666666667,0.34260629970407447,0.0182,0.3357,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_kuaireclargestrictposv2_0_2_original_scope_r02_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_original_scope_r02_s1_20260421_092432_956970_pid242532.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_ORIGINAL_SCOPE_R02_S1.log,762.3863394260406,,2026-04-21T09:37:11.525972Z,0.0267,0.3443,0.0349,0.3471,0.018177226736334158,0.3357187867756987
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,single_view,Single-view,1,STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MICRO_R01_S1,,STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MICRO_R01_S1,single_view_micro,Single View (Micro),1,foursquare_top01_rfmoe,1,960041,0,ok,overall_seen_target,0.26985555555555557,0.2296368913128291,0.2065,0.168,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_single_view_micro_r01_s1_20260421_093205_494679_pid243157.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MICRO_R01_S1.log,349.7526786327362,,2026-04-21T09:37:51.439840Z,0.257,0.2177,0.37,0.3313,0.2064706066820535,0.16803974181199247
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,temporal,Local-first ordering,4,STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MACRO_R01_S1,,STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MACRO_R01_S1,two_view_remove_macro,Best Two-View Candidate (No Macro),1,foursquare_top01_rfmoe,1,960042,6,ok,overall_seen_target,0.2661888888888889,0.22873462258959462,0.2023,0.1688,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_two_view_remove_macro_r01_s1_20260421_093228_885385_pid243281.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MACRO_R01_S1.log,349.12543988227844,,2026-04-21T09:38:13.959203Z,0.2531,0.2179,0.3674,0.3249,0.20229729463991225,0.1688014747683617
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,temporal,Single-view (macro only),2,STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MACRO_R01_S1,,STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MACRO_R01_S1,single_view_macro,Single View (Macro),1,foursquare_top01_rfmoe,1,960039,5,ok,overall_seen_target,0.2584555555555556,0.22075555555555557,0.1941,0.1642,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_single_view_macro_r01_s1_20260421_092632_245018_pid242717.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_SINGLE_VIEW_MACRO_R01_S1.log,706.1234109401703,,2026-04-21T09:38:14.484311Z,0.2462,0.2119,0.3618,0.3122,0.19413037351452808,0.16418801423617832
structural,structural,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,temporal,Extra Attention Without New Role,0,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_EXTRA_ATTN_R01_S1,,STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_EXTRA_ATTN_R01_S1,extra_attn,Extra Attention Without New Role,1,kuaireclargestrictposv2_0_2_top01_rfmoe,1,960019,1,ok,overall_seen_target,0.025954341203850154,0.34265555555555555,0.0189,0.3347,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_structural_kuaireclargestrictposv2_0_2_extra_attn_r01_s1_20260421_092256_551471_pid242287.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/kuaireclargestrictposv2_0_2/featured_moe_n3/route/STRUCTURAL_KUAIRECLARGESTRICTPOSV2_0_2_EXTRA_ATTN_R01_S1.log,939.6561486721039,,2026-04-21T09:38:32.359912Z,0.026,0.3421,0.0356,0.355,0.0189185428216788,0.3346986585157983
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,temporal,Global-late ordering,5,STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MID_R01_S1,,STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MID_R01_S1,two_view_remove_mid,Best Two-View Candidate (No Mid),1,foursquare_top01_rfmoe,1,960043,7,ok,overall_seen_target,0.26680000000000004,0.22555925957666656,0.2036,0.1664,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_two_view_remove_mid_r01_s1_20260421_093620_277886_pid243617.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MID_R01_S1.log,377.1583309173584,,2026-04-21T09:42:33.512449Z,0.2543,0.2165,0.367,0.3213,0.2036475604765878,0.16639171218384893
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,temporal,Two-view (macro+mid),3,STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MICRO_R01_S1,,STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MICRO_R01_S1,two_view_remove_micro,Best Two-View Candidate (No Micro),1,foursquare_top01_rfmoe,1,960044,4,ok,overall_seen_target,0.26611395749184996,0.2273111111111111,0.2015,0.1697,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_two_view_remove_micro_r01_s1_20260421_093646_036602_pid243645.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_TWO_VIEW_REMOVE_MICRO_R01_S1.log,398.5992753505707,,2026-04-21T09:43:20.814713Z,0.253,0.2177,0.373,0.3205,0.20152635496072094,0.16969228136114223
structural,structural,foursquare,featured_moe_n3,route,temporal_decomp,temporal,Final 3-stage,1,STRUCTURAL_FOURSQUARE_FINAL_THREE_STAGE_R01_S1,,STRUCTURAL_FOURSQUARE_FINAL_THREE_STAGE_R01_S1,final_three_stage,Final Three-Stage,1,foursquare_top01_rfmoe,1,960045,2,ok,overall_seen_target,0.26793333333333336,0.2276834967800192,0.2057,0.1736,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_foursquare_final_three_stage_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_final_three_stage_r01_s1_20260421_093707_843021_pid243696.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_FINAL_THREE_STAGE_R01_S1.log,429.23164343833923,,2026-04-21T09:44:13.128891Z,0.2551,0.2197,0.3633,0.3221,0.20569175291699146,0.1736
structural,structural,foursquare,featured_moe_n3,route,routing_org,cue_org,Flat Sparse (routing),6,STRUCTURAL_FOURSQUARE_FLAT_SPARSE_R01_S1,,STRUCTURAL_FOURSQUARE_FLAT_SPARSE_R01_S1,flat_sparse,Flat Sparse,1,foursquare_top01_rfmoe,1,960046,3,ok,overall_seen_target,0.26837777777777777,0.22714200186741607,0.2053,0.1695,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_flat_sparse_r01_s1_20260421_093715_366323_pid243742.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_FLAT_SPARSE_R01_S1.log,433.2331602573395,,2026-04-21T09:44:24.764461Z,0.2555,0.2171,0.3704,0.3213,0.20534844149226023,0.169524977667083
structural,structural,foursquare,featured_moe_n3,route,routing_org,cue_org,Hierarchical Sparse (main),8,STRUCTURAL_FOURSQUARE_HIERARCHICAL_SPARSE_R01_S1,,STRUCTURAL_FOURSQUARE_HIERARCHICAL_SPARSE_R01_S1,hierarchical_sparse,Hierarchical Sparse,1,foursquare_top01_rfmoe,1,960048,6,ok,overall_seen_target,0.2647888888888889,0.22548083701970117,0.2038,0.1736,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_hierarchical_sparse_r01_s1_20260421_093817_814937_pid244098.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_HIERARCHICAL_SPARSE_R01_S1.log,398.550580739975,,2026-04-21T09:44:52.514257Z,0.252,0.2197,0.3599,0.3221,0.20378303623856162,0.1736
structural,structural,foursquare,featured_moe_n3,route,routing_org,cue_org,Flat Dense (routing),5,STRUCTURAL_FOURSQUARE_FLAT_DENSE_R01_S1,,STRUCTURAL_FOURSQUARE_FLAT_DENSE_R01_S1,flat_dense,Flat Dense,1,foursquare_top01_rfmoe,1,960047,0,ok,overall_seen_target,0.2685333333333333,0.22735785997448468,0.2053,0.1688,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_flat_dense_r01_s1_20260421_093755_352516_pid243815.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_FLAT_DENSE_R01_S1.log,457.4787611961365,,2026-04-21T09:45:28.925247Z,0.2553,0.2167,0.3711,0.3221,0.20530485960258066,0.16878714085631757
structural,structural,foursquare,featured_moe_n3,route,,cue_org,Family Prior Intact,1,STRUCTURAL_FOURSQUARE_FULL_SEMANTIC_R01_S1,,STRUCTURAL_FOURSQUARE_FULL_SEMANTIC_R01_S1,full_semantic,Family Prior Intact,1,foursquare_top01_rfmoe,1,960050,1,ok,overall_seen_target,0.2678666666666667,0.2273272825690379,0.2058,0.1703,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/structural_foursquare_full_semantic_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_structural_foursquare_full_semantic_r01_s1_20260421_093836_211814_pid244181.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s2_foursquare_featured_moe_n3_r01_20260418_112650_188577_pid127656.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/structural/foursquare/featured_moe_n3/route/STRUCTURAL_FOURSQUARE_FULL_SEMANTIC_R01_S1.log,426.0546226501465,,2026-04-21T09:45:38.419980Z,0.2549,0.216,0.3629,0.3221,0.20583977160736322,0.1703381032320402
