early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,56,0.3069,ok,0.382,0.3012,1
False,60,0.3053,ok,0.3791,0.2995,2
True,57,0.3065,ok,0.3831,0.3013,3
True,59,0.3025,ok,0.3776,0.2932,4
True,29,0.2977,ok,0.3555,0.292,5
