avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
6.757126545294737,True,39,0.258,ok,0.3993,0.15471816062927246,0.2253,1
6.7042301297187805,True,24,0.2531,ok,0.3997,0.15804290771484375,0.2267,2
6.738817088147427,True,47,0.258,ok,0.3897,0.15520334243774414,0.2258,3
6.7422408029144885,True,51,0.2591,ok,0.3933,0.15927457809448242,0.2265,4
6.723663605749607,True,32,0.2544,ok,0.3945,0.1517632007598877,0.2237,5
6.721350455895449,True,39,0.2551,ok,0.3909,0.15331459045410156,0.2169,6
6.70547123444386,True,39,0.2547,ok,0.3961,0.15402841567993164,0.2158,7
6.720154731701582,True,39,0.2572,ok,0.3997,0.15374755859375,0.2248,8
6.7100781856044645,True,31,0.2541,ok,0.4029,0.15319418907165527,0.2235,9
6.730627840640498,True,51,0.2572,ok,0.3929,0.15040159225463867,0.2261,10
