early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,4,0.0124,ok,0.0263,0.0143,1
True,4,0.0124,ok,0.0263,0.0146,2
True,4,0.0123,ok,0.0263,0.0143,3
True,4,0.0124,ok,0.0263,0.0143,4
