early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,10,0.0012,ok,0.0,0.0,1
True,13,0.0051,ok,0.0143,0.0031,2
True,7,0.0002,ok,0.0057,0.0011,3
True,18,0.0103,ok,0.0115,0.0048,4
True,10,0.0029,ok,0.0,0.0002,5
True,29,0.0106,ok,0.0115,0.0053,6
True,39,0.0164,ok,0.0258,0.013,7
True,27,0.0102,ok,0.0143,0.0036,8
True,10,0.0008,ok,0.0,0.0002,9
True,11,0.0015,ok,0.0,0.0,10
True,33,0.0028,ok,0.0029,0.0006,11
True,7,0.0009,ok,0.0,0.0,12
True,20,0.0023,ok,0.0029,0.0008,13
True,11,0.0049,ok,0.0029,0.0005,14
True,16,0.0012,ok,0.0,0.0004,15
True,10,0.0007,ok,0.0029,0.0012,16
