question,stage,dataset,model,family,panel_family,variant_group,variant_label,variant_order,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc,best_valid_mean,test_mean,best_valid_seen_mean,test_seen_mean,best_valid_ndcg20,test_ndcg20,best_valid_hit10,test_hit10,best_valid_seen_mrr20,test_seen_mrr20
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,final_three_stage,Final 3-stage,3,Q3_FOURSQUARE_FINAL_THREE_STAGE_R02_S3,,Q3_FOURSQUARE_FINAL_THREE_STAGE_R02_S3,final_three_stage,Final Three-Stage,2,foursquare_top02_rfmoe,3,960153,4,ok,overall_seen_target,0.2652333333333333,0.22499211620579462,0.203,0.1677,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_final_three_stage_r02_s3_20260420_053434_815162_pid1214201.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/foursquare/FMoEN3/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r02_20260418_051112_808568_pid60647.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_FINAL_THREE_STAGE_R02_S3.log,1138.1277554035187,,2026-04-20T05:53:28.489984Z,0.2652333333333333,0.2249888888888889,0.2652213939169775,0.22499211620579462,0.2526,0.2144,0.367,0.3181,0.2029632373325864,0.1677234170572768
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,single_view,Single-view,1,Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S1,,Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S1,single_view_mid,Single View (Mid),3,foursquare_top03_23090_results,1,960169,4,ok,overall_seen_target,0.26332222222222224,0.22258679998223144,0.1981,0.1673,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_single_view_mid_r03_s1_20260420_062316_906868_pid1217666.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S1.log,789.8400793075562,,2026-04-20T06:36:21.727913Z,0.26332222222222224,0.22257777777777785,0.2633143261145633,0.22258679998223144,0.2505,0.2134,0.367,0.3118,0.19810306336598318,0.16731962240446244
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,best_two_view,Best 2-view,2,Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S1,,Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S1,two_view_remove_mid,Best Two-View Candidate (No Mid),3,foursquare_top03_23090_results,1,960178,7,ok,overall_seen_target,0.26259645605409865,0.22194444444444444,0.1989,0.1684,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_two_view_remove_mid_r03_s1_20260420_063830_796036_pid1218877.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S1.log,933.2545597553253,,2026-04-20T06:53:59.152839Z,0.262588888888889,0.22194444444444444,0.26259645605409865,0.22193657793104649,0.2493,0.2129,0.3707,0.3086,0.1988839557553961,0.16835851734913557
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,final_three_stage,Final 3-stage,3,Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S1,,Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S1,final_three_stage,Final Three-Stage,3,foursquare_top03_23090_results,1,960184,2,ok,overall_seen_target,0.26289999999999997,0.22344458773262346,0.2,0.1667,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_final_three_stage_r03_s1_20260420_065403_897567_pid1221363.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S1.log,1076.8729910850525,,2026-04-20T07:11:56.031450Z,0.26289999999999997,0.22343333333333332,0.2628963043236617,0.22344458773262346,0.2503,0.2136,0.3651,0.3161,0.19995071327267092,0.16670943774003014
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,single_view,Single-view,1,Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S2,,Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S2,single_view_mid,Single View (Mid),3,foursquare_top03_23090_results,2,960170,7,ok,overall_seen_target,0.26357777777777774,0.22125743329905495,0.1988,0.1653,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_single_view_mid_r03_s2_20260420_062518_014321_pid1217799.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S2.log,757.6001608371735,,2026-04-20T06:37:50.643852Z,0.26357777777777774,0.22125555555555557,0.2635622248271893,0.22125743329905495,0.2509,0.2115,0.3655,0.3125,0.1988017365093919,0.16531179756146494
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,best_two_view,Best 2-view,2,Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S2,,Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S2,two_view_remove_mid,Best Two-View Candidate (No Mid),3,foursquare_top03_23090_results,2,960179,1,ok,overall_seen_target,0.2622444444444444,0.22084444444444445,0.1988,0.1673,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_two_view_remove_mid_r03_s2_20260420_063949_697838_pid1218968.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S2.log,998.8110258579254,,2026-04-20T06:56:24.024117Z,0.2622444444444444,0.22084444444444445,0.2622314063509219,0.22083026208995962,0.2492,0.2114,0.3689,0.3086,0.198789648512386,0.1672605464948143
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,final_three_stage,Final 3-stage,3,Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S2,,Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S2,final_three_stage,Final Three-Stage,3,foursquare_top03_23090_results,2,960185,7,ok,overall_seen_target,0.2617111111111111,0.22386608138787661,0.2005,0.1663,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_final_three_stage_r03_s2_20260420_065432_810792_pid1221556.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S2.log,1246.716557264328,,2026-04-20T07:15:14.314619Z,0.2617111111111111,0.2238444444444444,0.26171048672123953,0.22386608138787661,0.2506,0.2135,0.3599,0.3157,0.20052344668510252,0.16632112592970916
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,single_view,Single-view,1,Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S3,,Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S3,single_view_mid,Single View (Mid),3,foursquare_top03_23090_results,3,960171,3,ok,overall_seen_target,0.26444173988454867,0.223436241369264,0.1983,0.1658,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_single_view_mid_r03_s3_20260420_062610_124715_pid1217845.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_SINGLE_VIEW_MID_R03_S3.log,819.6593208312988,,2026-04-20T06:39:45.206145Z,0.26443333333333335,0.22343333333333332,0.26444173988454867,0.223436241369264,0.2503,0.2138,0.3722,0.3185,0.19830468774338006,0.1657688767626155
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,best_two_view,Best 2-view,2,Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S3,,Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S3,two_view_remove_mid,Best Two-View Candidate (No Mid),3,foursquare_top03_23090_results,3,960180,3,ok,overall_seen_target,0.26220353227701026,0.222631862591871,0.1977,0.167,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_two_view_remove_mid_r03_s3_20260420_064048_504019_pid1219056.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_TWO_VIEW_REMOVE_MID_R03_S3.log,998.5479826927185,,2026-04-20T06:57:22.230105Z,0.2621888888888889,0.22262222222222222,0.26220353227701026,0.222631862591871,0.2491,0.2131,0.3711,0.3137,0.19772948279664662,0.16698597966403747
q3,q3,foursquare,featured_moe_n3,route,temporal_decomp,final_three_stage,Final 3-stage,3,Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S3,,Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S3,final_three_stage,Final Three-Stage,3,foursquare_top03_23090_results,3,960186,4,ok,overall_seen_target,0.26211800575027167,0.22371111111111114,0.2009,0.1663,,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/foursquare_FeaturedMoE_N3_q3_foursquare_final_three_stage_r03_s3_20260420_065628_706461_pid1221821.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/23090_results/final_experiment_target3_6h/foursquare_FeaturedMoE_N3_s1_foursquare_featured_moe_n3_r05_20260419_045245_918732_pid289624.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/q3/foursquare/featured_moe_n3/route/Q3_FOURSQUARE_FINAL_THREE_STAGE_R03_S3.log,1375.6037857532501,,2026-04-20T07:19:19.636106Z,0.26211111111111113,0.22371111111111114,0.26211800575027167,0.22370786639563234,0.2512,0.2135,0.3588,0.3157,0.20092385481336436,0.1662798797314187
