global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,parent_profile_id,concept_id,detail_id,parent_run_phase,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.192600,0.192000,GRU4Rec,0.192600,0.192000,0.192600,0.192000,E2,D4,FOCUS,E2,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.607921e-03,7.000000e-03,3.354914e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E2_S1,SC_LASTFM0_03_GRU4REC_D4_E2_S1,lastfm0.03,D4_E2,1,6,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e2_s1_20260404_054543_208868_pid93710.json,2026-04-04T06:10:49.848125Z
0.192600,0.192000,GRU4Rec,0.192600,0.192000,0.185800,0.183000,E1,D4,FOCUS,E1,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.230596e-03,6.150000e-03,2.751030e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E1_S2,SC_LASTFM0_03_GRU4REC_D4_E1_S2,lastfm0.03,D4_E1,2,5,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e1_s2_20260404_054543_625416_pid93709.json,2026-04-04T06:10:57.922521Z
0.192700,0.192000,GRU4Rec,0.192700,0.192000,0.192700,0.186900,E1,D4,FOCUS,E1,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.230596e-03,6.150000e-03,2.751030e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E1_S1,SC_LASTFM0_03_GRU4REC_D4_E1_S1,lastfm0.03,D4_E1,1,4,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e1_s1_20260404_054543_386684_pid93708.json,2026-04-04T06:11:55.054809Z
0.194000,0.192700,GRU4Rec,0.194000,0.192700,0.194000,0.192700,E2,D4,FOCUS,E2,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.607921e-03,7.000000e-03,3.354914e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E2_S2,SC_LASTFM0_03_GRU4REC_D4_E2_S2,lastfm0.03,D4_E2,2,7,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e2_s2_20260404_054543_202481_pid93711.json,2026-04-04T06:12:07.145468Z
0.194000,0.192700,GRU4Rec,0.194000,0.192700,0.193500,0.188700,E3,D4,FOCUS,E3,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.770857e-03,8.850000e-03,3.958799e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E3_S2,SC_LASTFM0_03_GRU4REC_D4_E3_S2,lastfm0.03,D4_E3,2,5,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e3_s2_20260404_061102_939321_pid95475.json,2026-04-04T06:36:21.702649Z
0.198200,0.193300,GRU4Rec,0.198200,0.193300,0.198200,0.193300,E3,D4,FOCUS,E3,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.770857e-03,8.850000e-03,3.958799e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E3_S1,SC_LASTFM0_03_GRU4REC_D4_E3_S1,lastfm0.03,D4_E3,1,6,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e3_s1_20260404_061054_927803_pid95442.json,2026-04-04T06:37:32.844099Z
0.198200,0.193300,GRU4Rec,0.198200,0.193300,0.191200,0.187300,E4,D4,FOCUS,E4,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",9.333787e-04,5.576000e-03,2.281342e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E4_S2,SC_LASTFM0_03_GRU4REC_D4_E4_S2,lastfm0.03,D4_E4,2,7,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e4_s2_20260404_061212_408221_pid95664.json,2026-04-04T06:39:17.023252Z
0.198200,0.193300,GRU4Rec,0.198200,0.193300,0.189200,0.188400,E4,D4,FOCUS,E4,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",9.333787e-04,5.576000e-03,2.281342e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E4_S1,SC_LASTFM0_03_GRU4REC_D4_E4_S1,lastfm0.03,D4_E4,1,4,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e4_s1_20260404_061200_387286_pid95591.json,2026-04-04T06:40:25.150207Z
0.198200,0.193300,GRU4Rec,0.198200,0.193300,0.192100,0.184000,E5,D4,FOCUS,E5,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.866757e-03,1.000000e-02,4.320599e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E5_S2,SC_LASTFM0_03_GRU4REC_D4_E5_S2,lastfm0.03,D4_E5,2,6,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e5_s2_20260404_063737_907540_pid97401.json,2026-04-04T07:01:11.492596Z
0.198200,0.195200,GRU4Rec,0.198200,0.195200,0.196000,0.195200,E5,D4,FOCUS,E5,P19_SC_D00_M01_P02_GRU4REC_C7_D4_S1,"LR6,LR5",1.866757e-03,1.000000e-02,4.320599e-03,E,P20_SC_D00_M01_P01_GRU4REC_D4_E5_S1,SC_LASTFM0_03_GRU4REC_D4_E5_S1,lastfm0.03,D4_E5,1,5,run_complete,8,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stagee_relrseed_anchor2_core5/P20/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p20_sc_d00_m01_p01_gru4rec_d4_e5_s1_20260404_063626_527579_pid97286.json,2026-04-04T07:01:15.569941Z
